epoch,elapsed (s),Loss,IC,BC,F
0,943.29,7.179e+00,3.936e+00,3.217e+00,2.604e-02
1000,17806.82,3.596e-02,2.240e-02,6.418e-04,1.292e-02
2000,40342.75,2.061e-02,1.537e-02,2.388e-04,5.009e-03
3000,43381.25,1.243e-02,8.748e-03,6.746e-05,3.610e-03
4000,43701.94,8.357e-03,6.070e-03,5.601e-05,2.231e-03
5000,43903.94,7.143e-03,5.450e-03,6.016e-05,1.633e-03
6000,44104.06,6.090e-03,4.730e-03,5.086e-05,1.309e-03
7000,44302.54,4.994e-03,4.019e-03,3.773e-05,9.376e-04
8000,44496.04,4.579e-03,3.793e-03,2.491e-05,7.611e-04
9000,44690.38,3.866e-03,3.358e-03,9.608e-06,4.986e-04
10000,44883.09,3.206e-03,2.846e-03,1.626e-06,3.583e-04
11000,45078.83,2.966e-03,2.684e-03,5.320e-07,2.811e-04
12000,45964.25,2.744e-03,2.576e-03,1.472e-07,1.679e-04
13000,46767.55,2.616e-03,2.467e-03,5.308e-07,1.484e-04
14000,47815.34,2.527e-03,2.385e-03,1.418e-08,1.425e-04
15000,48387.03,2.503e-03,2.352e-03,1.164e-06,1.492e-04
16000,48586.64,2.452e-03,2.316e-03,1.849e-07,1.359e-04
17000,49035.17,2.412e-03,2.283e-03,3.906e-08,1.291e-04
18000,49602.97,2.354e-03,2.253e-03,7.632e-07,1.008e-04
19000,49801.71,2.324e-03,2.223e-03,1.011e-06,9.957e-05
20000,50001.97,2.294e-03,2.198e-03,1.440e-06,9.464e-05
