epoch,elapsed (s),Loss,IC,BC,F
4000,683.78,1.3747e-04,2.6312e-05,1.2030e-31,1.1116e-04
4100,701.17,1.4289e-04,2.3436e-05,1.3057e-31,1.1945e-04
4200,718.66,1.2068e-04,2.6752e-05,1.6155e-31,9.3931e-05
4300,735.99,1.2110e-04,2.2077e-05,7.2148e-32,9.9020e-05
4400,753.66,1.0452e-04,2.0328e-05,1.2260e-31,8.4196e-05
4500,770.87,1.0036e-04,1.9770e-05,1.0954e-31,8.0589e-05
4600,788.09,8.5027e-05,1.6884e-05,6.9518e-32,6.8142e-05
4700,805.02,9.9365e-05,1.8379e-05,8.0119e-32,8.0985e-05
4800,822.25,7.5767e-05,1.6072e-05,1.1488e-31,5.9694e-05
4900,839.36,8.7403e-05,1.7312e-05,1.0091e-31,7.0092e-05
5000,856.36,7.3667e-05,1.2217e-05,6.2862e-32,6.1449e-05
5100,873.45,8.2349e-05,1.5149e-05,8.3241e-32,6.7200e-05
5200,890.66,7.1189e-05,1.3868e-05,1.6640e-31,5.7321e-05
5300,908.87,6.8701e-05,1.2113e-05,1.2803e-31,5.6588e-05
5400,926.19,6.9915e-05,1.1816e-05,1.8998e-31,5.8099e-05
5500,943.64,5.7442e-05,8.9951e-06,1.0452e-31,4.8447e-05
5600,961.49,5.9380e-05,9.7284e-06,8.2913e-32,4.9652e-05
5700,978.59,6.0641e-05,1.1541e-05,1.0107e-31,4.9099e-05
5800,995.63,5.6280e-05,1.0787e-05,8.9076e-32,4.5494e-05
5900,1013.02,6.0791e-05,1.2774e-05,1.2950e-31,4.8016e-05
6000,1030.30,5.0097e-05,1.0726e-05,9.3595e-32,3.9372e-05
6100,1048.01,5.1654e-05,1.2199e-05,1.3822e-31,3.9455e-05
6200,1067.28,4.2656e-05,7.5212e-06,9.4088e-32,3.5135e-05
6300,1086.32,4.1343e-05,8.8340e-06,1.0658e-31,3.2509e-05
6400,1104.21,3.7923e-05,7.3861e-06,1.6599e-31,3.0537e-05
6500,1121.63,4.3684e-05,7.1132e-06,8.6117e-32,3.6571e-05
6600,1139.00,3.5377e-05,8.4213e-06,8.1516e-32,2.6955e-05
6700,1156.11,3.7486e-05,1.0382e-05,8.4145e-32,2.7104e-05
6800,1173.08,3.6815e-05,8.9131e-06,1.1496e-31,2.7902e-05
6900,1189.95,3.5084e-05,7.3660e-06,1.2211e-31,2.7718e-05
7000,1206.87,3.0166e-05,6.8897e-06,1.1381e-31,2.3276e-05
7100,1224.10,2.9855e-05,6.7865e-06,1.4142e-31,2.3069e-05
7200,1241.24,2.8767e-05,6.5655e-06,1.0107e-31,2.2202e-05
7300,1258.30,2.9375e-05,6.3811e-06,2.0773e-31,2.2994e-05
7400,1275.29,2.8498e-05,5.0307e-06,8.8993e-32,2.3468e-05
7500,1292.33,2.7573e-05,5.9696e-06,9.0801e-32,2.1604e-05
7600,1309.74,2.2272e-05,5.2733e-06,9.7211e-32,1.6999e-05
7700,1327.26,2.3275e-05,5.6152e-06,1.1134e-31,1.7660e-05
7800,1344.66,2.2187e-05,4.1319e-06,1.4561e-31,1.8055e-05
7900,1362.95,2.1819e-05,4.4735e-06,1.1816e-31,1.7346e-05
8000,1380.86,2.1930e-05,4.4407e-06,9.3513e-32,1.7490e-05
8100,1398.17,2.0691e-05,4.3761e-06,1.4454e-31,1.6315e-05
8200,1417.21,1.8464e-05,4.1073e-06,1.5383e-31,1.4357e-05
8300,1436.99,1.6548e-05,4.1009e-06,1.0140e-31,1.2447e-05
8400,1456.67,1.6504e-05,3.4179e-06,1.0083e-31,1.3086e-05
8500,1476.52,1.8400e-05,5.2976e-06,8.2337e-32,1.3102e-05
8600,1496.49,1.3998e-05,3.6403e-06,1.0773e-31,1.0357e-05
8700,1513.17,1.3860e-05,3.4086e-06,9.6635e-32,1.0451e-05
8800,1530.20,1.4738e-05,3.8004e-06,1.1060e-31,1.0938e-05
8900,1547.12,1.2603e-05,3.4864e-06,1.0214e-31,9.1171e-06
9000,1563.87,1.0784e-05,3.0231e-06,1.8727e-31,7.7614e-06
9100,1580.93,1.2342e-05,3.2306e-06,1.0420e-31,9.1114e-06
9200,1598.39,1.1994e-05,2.8320e-06,9.2198e-32,9.1619e-06
9300,1616.39,1.0629e-05,3.1964e-06,8.0612e-32,7.4323e-06
9400,1633.74,9.4842e-06,2.0627e-06,7.1655e-32,7.4215e-06
9500,1650.92,1.0128e-05,3.1972e-06,9.3842e-32,6.9312e-06
9600,1668.30,9.6056e-06,3.2356e-06,1.4939e-31,6.3700e-06
9700,1685.41,8.2749e-06,2.1474e-06,1.0066e-31,6.1276e-06
9800,1702.97,8.3605e-06,2.3467e-06,9.2856e-32,6.0138e-06
9900,1720.84,8.6090e-06,2.2532e-06,7.6832e-32,6.3558e-06
10000,1738.43,7.1583e-06,1.8109e-06,8.5213e-32,5.3474e-06
10100,1756.30,7.4837e-06,2.2089e-06,9.2527e-32,5.2748e-06
10200,1773.97,6.9926e-06,1.9117e-06,1.1816e-31,5.0809e-06
10300,1791.29,6.4086e-06,1.8450e-06,6.0890e-32,4.5636e-06
10400,1808.80,5.9235e-06,1.7270e-06,8.6857e-32,4.1965e-06
10500,1826.60,7.0881e-06,2.8126e-06,1.1800e-31,4.2755e-06
10600,1844.31,5.0054e-06,1.4023e-06,9.0801e-32,3.6031e-06
10700,1861.72,6.2133e-06,1.8415e-06,1.0165e-31,4.3718e-06
10800,1879.47,5.6987e-06,1.6672e-06,1.0009e-31,4.0315e-06
10900,1897.37,4.6831e-06,1.4552e-06,1.2392e-31,3.2279e-06
11000,1915.69,5.3076e-06,1.5391e-06,9.9347e-32,3.7685e-06
11100,1933.38,4.8280e-06,1.2176e-06,1.3600e-31,3.6104e-06
11200,1950.99,5.0318e-06,1.1935e-06,1.4462e-31,3.8383e-06
11300,1968.47,4.4627e-06,1.2777e-06,1.5876e-31,3.1850e-06
11400,1986.09,4.9780e-06,1.8099e-06,8.0530e-32,3.1681e-06
11500,2003.50,4.2985e-06,1.3606e-06,1.2696e-31,2.9379e-06
11600,2020.95,4.7244e-06,1.4724e-06,1.1274e-31,3.2520e-06
11700,2038.76,3.7017e-06,1.0148e-06,1.5071e-31,2.6869e-06
11800,2057.00,4.3382e-06,1.2076e-06,1.0378e-31,3.1306e-06
11900,2074.79,4.8824e-06,1.7594e-06,9.5567e-32,3.1230e-06
12000,2092.34,3.6597e-06,8.2828e-07,1.5235e-31,2.8314e-06
12100,2109.60,3.3881e-06,9.7033e-07,1.2770e-31,2.4178e-06
12200,2127.24,3.6224e-06,9.8530e-07,1.0674e-31,2.6371e-06
12300,2144.68,3.6614e-06,8.3427e-07,1.4208e-31,2.8271e-06
12400,2162.16,3.1351e-06,9.9885e-07,1.3074e-31,2.1362e-06
12500,2180.27,3.1753e-06,8.7835e-07,1.5514e-31,2.2969e-06
12600,2197.94,4.6582e-06,1.7103e-06,1.0987e-31,2.9479e-06
12700,2215.97,3.3854e-06,1.1354e-06,1.1570e-31,2.2500e-06
12800,2234.23,2.7702e-06,7.9723e-07,1.1693e-31,1.9730e-06
12900,2251.75,3.0341e-06,6.5892e-07,1.1932e-31,2.3752e-06
13000,2270.01,2.4398e-06,6.3239e-07,1.1792e-31,1.8074e-06
13100,2287.90,2.6237e-06,7.9527e-07,1.8850e-31,1.8284e-06
13200,2305.17,2.3096e-06,5.7184e-07,1.1455e-31,1.7377e-06
13300,2322.80,2.8491e-06,9.4239e-07,8.5542e-32,1.9067e-06
13400,2340.98,2.5162e-06,6.3443e-07,1.3139e-31,1.8818e-06
13500,2359.00,2.6771e-06,7.9475e-07,1.0518e-31,1.8823e-06
13600,2377.06,2.3362e-06,6.1503e-07,1.2638e-31,1.7212e-06
13700,2394.96,2.2629e-06,6.2230e-07,1.1200e-31,1.6406e-06
13800,2413.00,2.0049e-06,3.9655e-07,1.0288e-31,1.6084e-06
13900,2430.39,2.5063e-06,9.3623e-07,1.1997e-31,1.5700e-06
14000,2448.14,2.0938e-06,5.0921e-07,2.4841e-31,1.5846e-06
14100,2465.98,2.0063e-06,4.7711e-07,8.8911e-32,1.5292e-06
14200,2483.60,1.9623e-06,5.3285e-07,1.9606e-31,1.4295e-06
14300,2500.73,2.1852e-06,7.7642e-07,1.1422e-31,1.4088e-06
14400,2518.92,1.9534e-06,4.9865e-07,1.2096e-31,1.4547e-06
14500,2535.93,1.6534e-06,4.1631e-07,9.1212e-32,1.2371e-06
14600,2552.77,1.7793e-06,4.6532e-07,1.4117e-31,1.3140e-06
14700,2569.56,1.7747e-06,4.5888e-07,1.7059e-31,1.3158e-06
14800,2598.97,1.5578e-06,3.7801e-07,1.1184e-31,1.1797e-06
14900,2616.65,1.3454e-06,3.8016e-07,1.2392e-31,9.6524e-07
15000,2759.13,1.4239e-06,3.8973e-07,9.7704e-32,1.0342e-06
15100,2778.19,1.6154e-06,4.9298e-07,1.6172e-31,1.1224e-06
15200,2796.21,1.4232e-06,3.7973e-07,9.6800e-32,1.0435e-06
15300,2813.19,1.4958e-06,3.2904e-07,1.2893e-31,1.1667e-06
15400,2830.46,1.4325e-06,2.6063e-07,9.3595e-32,1.1719e-06
15500,2847.50,1.5419e-06,5.2438e-07,9.9018e-32,1.0175e-06
15600,2864.33,1.2869e-06,2.7055e-07,1.1323e-31,1.0163e-06
15700,2881.28,1.2558e-06,2.3732e-07,9.6718e-32,1.0184e-06
15800,2898.42,1.4236e-06,2.8225e-07,1.0189e-31,1.1413e-06
15900,2915.65,1.2861e-06,2.8177e-07,1.5736e-31,1.0043e-06
16000,2933.03,1.2684e-06,3.8389e-07,1.0124e-31,8.8451e-07
16100,2950.36,1.2159e-06,3.4077e-07,1.2079e-31,8.7512e-07
16200,2967.42,1.0731e-06,2.3897e-07,1.0074e-31,8.3414e-07
16300,2984.79,1.6501e-06,4.1046e-07,1.3476e-31,1.2397e-06
16400,3001.88,1.5645e-06,4.9886e-07,1.4577e-31,1.0657e-06
16500,3019.36,1.4268e-06,6.5053e-07,1.1619e-31,7.7630e-07
16600,3037.00,1.0067e-06,2.0639e-07,1.6484e-31,8.0030e-07
16700,3098.17,1.0127e-06,1.7050e-07,1.2918e-31,8.4220e-07
16800,5779.68,1.0386e-06,2.1955e-07,1.3756e-31,8.1901e-07
16900,5797.46,8.8694e-07,2.1932e-07,1.4693e-31,6.6762e-07
17000,5814.47,1.2738e-06,2.5871e-07,8.5049e-32,1.0150e-06
17100,5831.39,8.8865e-07,1.3526e-07,9.8936e-32,7.5339e-07
17200,5848.40,1.2682e-06,4.5567e-07,9.9676e-32,8.1253e-07
17300,5865.23,8.0452e-07,2.4113e-07,1.3074e-31,5.6339e-07
17400,5882.04,8.3291e-07,2.0639e-07,1.1028e-31,6.2652e-07
17500,5899.51,8.3182e-07,1.3520e-07,1.3633e-31,6.9662e-07
17600,5916.31,9.2580e-07,1.4978e-07,1.1241e-31,7.7602e-07
17700,5932.99,7.7810e-07,1.8351e-07,1.3854e-31,5.9459e-07
17800,5949.84,1.1705e-06,4.3376e-07,1.1570e-31,7.3675e-07
17900,5966.64,7.5189e-07,1.4065e-07,5.6042e-32,6.1124e-07
18000,5983.89,1.2932e-06,4.5634e-07,9.6964e-32,8.3691e-07
18100,6001.23,1.3062e-06,1.8674e-07,1.1669e-31,1.1194e-06
18200,6018.20,9.5147e-07,4.1133e-07,1.4783e-31,5.4014e-07
18300,6034.65,6.8897e-07,1.4370e-07,8.9651e-32,5.4527e-07
18400,6051.49,7.4785e-07,1.4467e-07,1.3739e-31,6.0318e-07
18500,6068.75,6.4283e-07,1.1571e-07,1.2096e-31,5.2712e-07
18600,6085.67,8.2091e-07,1.9709e-07,1.1940e-31,6.2382e-07
18700,6102.32,9.2046e-07,2.4649e-07,1.0411e-31,6.7397e-07
18800,6118.86,6.1485e-07,9.5263e-08,1.8103e-31,5.1959e-07
18900,6135.54,6.9322e-07,1.3284e-07,1.4766e-31,5.6037e-07
19000,6152.70,5.1147e-07,8.9330e-08,1.8941e-31,4.2214e-07
19100,6169.82,6.1020e-07,1.6015e-07,1.4734e-31,4.5005e-07
19200,6186.86,7.0666e-07,2.3334e-07,1.6698e-31,4.7332e-07
19300,6203.81,5.8969e-07,1.0224e-07,9.0472e-32,4.8745e-07
19400,6220.64,4.7304e-07,4.7784e-08,1.0987e-31,4.2525e-07
19500,6237.89,6.6355e-07,1.2894e-07,7.5270e-32,5.3461e-07
19600,6255.01,5.4640e-07,1.4610e-07,2.2441e-31,4.0030e-07
19700,6271.81,5.4113e-07,6.2742e-08,1.5490e-31,4.7839e-07
19800,6288.37,5.4815e-07,1.0972e-07,1.5761e-31,4.3843e-07
19900,6305.13,8.9806e-07,3.5084e-07,1.1488e-31,5.4723e-07
20000,6322.02,4.7795e-07,6.3054e-08,7.9215e-32,4.1490e-07
