epoch,elapsed (s),Loss,IC,BC,F
0,0.16,2.475e+00,2.406e+00,4.838e-33,6.919e-02
100,15.76,1.141e+00,1.106e+00,5.305e-33,3.473e-02
200,31.26,3.634e-01,3.347e-01,9.203e-33,2.872e-02
300,46.79,7.538e-02,4.928e-02,1.381e-32,2.610e-02
400,62.46,3.762e-02,2.263e-02,1.257e-32,1.498e-02
500,78.14,2.319e-02,1.348e-02,1.759e-32,9.716e-03
600,93.76,2.366e-02,1.758e-02,1.233e-32,6.082e-03
700,109.38,2.394e-02,1.870e-02,1.487e-32,5.242e-03
800,125.15,1.982e-02,1.610e-02,1.216e-32,3.723e-03
900,141.07,2.381e-02,2.032e-02,1.183e-32,3.490e-03
1000,157.80,1.789e-02,1.478e-02,1.783e-32,3.114e-03
1100,173.62,1.737e-02,1.483e-02,1.545e-32,2.542e-03
1200,189.40,1.821e-02,1.553e-02,1.035e-32,2.673e-03
1300,205.03,1.920e-02,1.652e-02,1.808e-32,2.681e-03
1400,220.62,1.888e-02,1.602e-02,1.948e-32,2.861e-03
1500,236.44,1.809e-02,1.528e-02,1.742e-32,2.801e-03
1600,252.04,1.593e-02,1.333e-02,2.095e-32,2.605e-03
1700,267.71,1.575e-02,1.297e-02,1.413e-32,2.778e-03
1800,283.30,1.468e-02,1.189e-02,1.915e-32,2.787e-03
1900,298.88,1.774e-02,1.498e-02,1.504e-32,2.755e-03
2000,314.52,1.369e-02,1.109e-02,1.676e-32,2.603e-03
2100,330.16,1.401e-02,1.132e-02,1.750e-32,2.687e-03
2200,346.18,1.322e-02,1.085e-02,1.964e-32,2.366e-03
2300,362.44,1.289e-02,1.002e-02,1.454e-32,2.868e-03
2400,378.81,1.335e-02,1.059e-02,2.005e-32,2.763e-03
2500,394.51,1.201e-02,9.021e-03,2.284e-32,2.985e-03
2600,410.26,1.096e-02,8.116e-03,1.643e-32,2.842e-03
2700,426.00,9.928e-03,7.253e-03,2.087e-32,2.675e-03
2800,441.73,8.570e-03,5.776e-03,1.750e-32,2.794e-03
2900,457.50,9.110e-03,5.922e-03,1.865e-32,3.189e-03
3000,473.61,6.996e-03,4.176e-03,1.923e-32,2.820e-03
3100,489.91,6.357e-03,3.538e-03,1.791e-32,2.818e-03
3200,505.61,6.981e-03,4.196e-03,1.389e-32,2.785e-03
