epoch,elapsed (s),Loss,IC,BC,F
0,0.18,2.979e+00,2.937e+00,3.533e-33,4.179e-02
1000,157.27,1.105e-02,9.363e-03,1.134e-32,1.691e-03
2000,314.53,8.470e-04,2.751e-04,1.389e-32,5.719e-04
3000,471.48,2.429e-04,4.924e-05,1.652e-32,1.937e-04
4000,629.27,1.116e-04,2.677e-05,1.791e-32,8.480e-05
5000,783.29,5.224e-05,1.268e-05,1.512e-32,3.956e-05
6000,936.70,2.107e-05,1.914e-06,1.767e-32,1.915e-05
7000,1090.41,9.767e-06,4.616e-07,1.824e-32,9.306e-06
8000,1248.29,4.795e-06,1.914e-07,1.635e-32,4.604e-06
9000,1408.08,2.763e-06,1.661e-07,1.923e-32,2.597e-06
10000,1564.24,1.846e-06,2.049e-07,1.372e-32,1.641e-06
11000,1721.32,1.075e-06,1.836e-07,1.471e-32,8.919e-07
12000,1880.04,8.353e-07,1.766e-07,1.282e-32,6.587e-07
13000,2034.34,6.661e-07,2.555e-07,1.742e-32,4.106e-07
14000,2188.99,1.268e-06,3.400e-07,1.446e-32,9.279e-07
15000,2345.19,3.609e-07,1.236e-07,1.923e-32,2.373e-07
16000,2500.58,3.986e-07,1.185e-07,1.997e-32,2.801e-07
17000,2655.02,3.814e-07,1.557e-07,1.594e-32,2.257e-07
18000,2812.03,2.678e-07,1.036e-07,1.956e-32,1.642e-07
19000,2965.42,2.320e-07,1.000e-07,1.085e-32,1.319e-07
20000,3123.10,2.229e-07,9.944e-08,2.120e-32,1.235e-07
