epoch,elapsed (s),Loss,IC,BC,F
0,0.18,6.014e+00,4.553e+00,1.519e-32,1.461e+00
1000,323.16,6.581e-02,4.334e-02,9.754e-32,2.247e-02
2000,467.41,1.335e-02,9.891e-03,9.877e-32,3.457e-03
3000,611.17,7.293e-03,5.147e-03,1.238e-31,2.147e-03
4000,754.74,2.170e-03,9.229e-04,9.943e-32,1.247e-03
5000,898.15,6.674e-04,1.291e-04,8.908e-32,5.383e-04
6000,1042.01,3.183e-04,6.918e-05,9.910e-32,2.492e-04
7000,1186.85,1.761e-04,4.511e-05,8.045e-32,1.310e-04
8000,1330.63,1.043e-04,3.929e-05,6.845e-32,6.504e-05
9000,1473.73,5.537e-05,2.256e-05,8.037e-32,3.281e-05
10000,1616.85,2.944e-05,1.321e-05,9.113e-32,1.624e-05
11000,1760.09,1.711e-05,8.819e-06,8.447e-32,8.289e-06
12000,1903.15,1.171e-05,6.547e-06,8.982e-32,5.163e-06
13000,2048.03,6.208e-06,3.312e-06,8.209e-32,2.895e-06
14000,2350.75,3.299e-06,1.390e-06,8.332e-32,1.910e-06
15000,2502.59,1.980e-06,8.032e-07,9.877e-32,1.176e-06
16000,2655.34,1.361e-06,3.804e-07,1.935e-31,9.802e-07
17000,2808.89,2.054e-06,2.329e-07,1.042e-31,1.821e-06
18000,2962.45,1.314e-06,1.785e-07,6.911e-32,1.135e-06
19000,3117.10,8.068e-07,1.420e-07,7.108e-32,6.648e-07
20000,3271.66,8.989e-07,1.082e-07,7.305e-32,7.907e-07
