epoch,elapsed (s),Loss,IC,BC,F
0,0.01,9.040e+00,3.275e+00,5.756e+00,9.709e-03
1000,5.14,4.384e-02,3.049e-02,1.018e-02,3.177e-03
2000,10.29,3.081e-02,2.093e-02,6.528e-03,3.354e-03
3000,15.38,1.130e-02,7.570e-03,2.058e-03,1.676e-03
4000,20.51,8.762e-03,5.673e-03,2.004e-03,1.084e-03
5000,25.62,6.124e-03,3.241e-03,1.725e-03,1.158e-03
6000,30.73,4.811e-03,2.352e-03,1.291e-03,1.168e-03
7000,35.89,2.641e-03,1.445e-03,6.320e-04,5.640e-04
8000,40.98,1.725e-03,1.044e-03,3.926e-04,2.883e-04
9000,46.10,1.203e-03,7.229e-04,3.178e-04,1.626e-04
10000,51.26,8.853e-04,4.905e-04,2.740e-04,1.208e-04
11000,56.37,6.304e-04,3.165e-04,2.253e-04,8.864e-05
12000,61.49,4.393e-04,1.899e-04,1.602e-04,8.918e-05
13000,66.61,4.555e-04,1.029e-04,1.006e-04,2.521e-04
14000,71.73,1.456e-04,5.080e-05,4.428e-05,5.049e-05
15000,76.88,9.814e-05,2.976e-05,2.141e-05,4.697e-05
16000,81.97,1.609e-04,1.917e-05,1.418e-05,1.275e-04
17000,87.08,4.546e-05,1.242e-05,8.145e-06,2.490e-05
18000,92.21,4.238e-05,9.580e-06,6.949e-06,2.586e-05
19000,97.31,8.428e-05,8.640e-06,8.819e-06,6.682e-05
20000,102.42,7.897e-05,5.466e-06,5.362e-06,6.814e-05
