epoch,elapsed (s),Loss,IC,BC,F
0,0.17,1.320e+00,1.289e+00,4.418e-33,3.101e-02
1000,167.68,1.297e-02,9.977e-03,1.438e-32,2.998e-03
2000,333.28,1.039e-03,3.009e-04,1.446e-32,7.377e-04
3000,496.95,1.909e-04,1.448e-05,2.375e-32,1.764e-04
4000,658.55,8.205e-05,7.669e-06,2.038e-32,7.438e-05
5000,816.27,4.046e-05,6.238e-06,1.923e-32,3.422e-05
6000,978.09,2.374e-05,3.168e-06,2.046e-32,2.057e-05
7000,1139.02,1.273e-05,1.978e-06,2.539e-32,1.075e-05
8000,1303.55,8.991e-06,1.290e-06,2.613e-32,7.701e-06
9000,1470.75,5.063e-06,5.448e-07,2.934e-32,4.518e-06
10000,1632.01,3.372e-06,3.628e-07,3.032e-32,3.009e-06
11000,1991.59,2.516e-06,2.485e-07,2.399e-32,2.268e-06
12000,2156.26,1.917e-06,2.563e-07,2.605e-32,1.661e-06
13000,2330.84,1.557e-06,2.192e-07,2.728e-32,1.338e-06
14000,2490.63,1.154e-06,2.070e-07,2.564e-32,9.471e-07
15000,2655.65,1.552e-06,2.122e-07,2.482e-32,1.340e-06
16000,2819.73,1.358e-06,5.861e-07,2.868e-32,7.714e-07
17000,3008.30,9.196e-07,1.437e-07,2.063e-32,7.760e-07
18000,3173.69,7.572e-07,1.458e-07,2.991e-32,6.114e-07
19000,3333.82,7.523e-07,1.448e-07,2.753e-32,6.074e-07
20000,3497.31,4.972e-07,1.358e-07,2.851e-32,3.615e-07
