epoch,elapsed (s),Loss,IC,BC,F
0,0.21,5.280e+00,5.250e+00,6.338e-33,2.975e-02
1000,194.19,1.899e-02,1.639e-02,1.972e-32,2.602e-03
2000,390.37,1.645e-02,1.543e-02,1.808e-32,1.029e-03
3000,585.14,1.491e-02,1.327e-02,1.717e-32,1.640e-03
4000,780.54,9.830e-03,6.968e-03,2.539e-32,2.862e-03
5000,978.98,1.068e-03,2.433e-04,3.172e-32,8.243e-04
6000,1175.72,2.015e-04,4.240e-05,2.695e-32,1.591e-04
7000,1371.21,8.533e-05,1.299e-05,2.235e-32,7.234e-05
8000,1569.58,3.366e-05,4.328e-06,3.262e-32,2.933e-05
9000,1771.92,2.018e-05,1.201e-06,3.558e-32,1.898e-05
10000,1970.29,1.343e-05,5.907e-07,2.482e-32,1.284e-05
11000,2162.40,9.219e-06,4.424e-07,3.024e-32,8.776e-06
12000,2356.67,6.829e-06,5.525e-07,3.821e-32,6.277e-06
13000,2552.64,4.403e-06,2.823e-07,2.827e-32,4.121e-06
14000,2749.25,3.900e-06,2.423e-07,5.399e-32,3.658e-06
15000,2951.30,2.965e-06,1.663e-07,2.917e-32,2.798e-06
16000,3144.84,2.653e-06,2.153e-07,2.613e-32,2.438e-06
17000,3340.51,2.363e-06,2.730e-07,2.630e-32,2.090e-06
18000,3533.23,1.942e-06,1.773e-07,3.427e-32,1.765e-06
19000,3732.09,2.023e-06,3.153e-07,5.045e-32,1.708e-06
20000,3925.75,1.885e-06,4.756e-07,2.375e-32,1.409e-06
