Date,DP,EP,MKT,SMB,HML,TB,DEF,IP,INF,RV,STR,RV_q,RV_a,RV1,RV2
1967-06-30,0.32543443917851494,0.35477031802120135,0.3040162684290797,0.19968879668049788,-0.02293762575452729,0.2166973603437692,0.12745098039215702,-0.0001242835630652639,0.0060422960725075026,-0.6162533049543727,-0.12191958495460442,-0.7973681296965859,-0.8242584301334471,-0.6407902523430257,-0.650628121971665
1967-07-31,0.3191153238546603,0.3469964664310954,0.41433655312658857,0.053941908713692976,0.1283702213279676,0.2578268876611418,0.1176470588235295,-0.0022778516505752577,0.0030030030030030463,-0.7917215790418803,-0.03761348897535666,-0.7694225611604681,-0.8168579073307147,-0.6162533049543727,-0.6407902523430257
1967-08-31,0.31121642969984203,0.33992932862190817,0.1362480935434669,-0.08609958506224069,0.024547283702213152,0.26151012891344383,0.12745098039215702,0.019159674578156816,0.0029940119760478723,-0.797860410273748,-0.0077821011673152585,-0.8058851033932045,-0.8285371653628477,-0.7917215790418803,-0.6162533049543727
1967-09-30,0.306477093206951,0.33356890459363964,0.3396034570411792,0.05082987551867202,-0.29255533199195183,0.2707182320441989,0.14052287581699363,-0.0016232427899307567,0.0029850746268658135,-0.7715453594853662,-0.09273670557717262,-0.8464764772667738,-0.8518728026191988,-0.797860410273748,-0.7917215790418803
1967-10-31,0.306477093206951,0.334982332155477,0.024402643619725328,-0.032157676348547715,-0.3569416498993965,0.27931246163290363,0.12418300653594766,0.008143647101032547,0.0029761904761904656,-0.6957470515897143,-0.2055771725032426,-0.8866083389017673,-0.8665633217631648,-0.7715453594853662,-0.797860410273748
1967-11-30,0.3222748815165877,0.3484098939929328,0.2003050330452465,-0.09699170124481338,-0.22816901408450707,0.2897483118477594,0.10784313725490197,0.01430290294700809,0.005934718100890191,-0.6511744881665571,-0.038261997405966364,-0.8618058049419535,-0.8805353182982081,-0.6957470515897143,-0.7715453594853662
1967-12-31,0.3080568720379147,0.3378091872791519,0.3365531265887136,0.18931535269709543,-0.13400402414486923,0.30448127685696746,0.13725490196078427,0.010768048385210394,0.002949852507374784,-0.8114270998054096,-0.05382619974059666,-0.823898011477657,-0.8798365174831787,-0.6511744881665571,-0.6957470515897143
1968-01-31,0.31121642969984203,0.3420494699646643,-0.024911032028469893,0.09543568464730279,0.29496981891348084,0.30632289748311853,0.11437908496732041,-0.0010744245629983329,0.002941176470588225,-0.7277959809195589,0.20557717250324248,-0.8342045818242246,-0.8881077328752484,-0.8114270998054096,-0.6511744881665571
1968-02-29,0.33649289099526064,0.36325088339222616,-0.009150991357397165,-0.26037344398340256,0.011670020120724267,0.30509515039901786,0.12418300653594795,0.003582509411326651,0.0029325513196480912,-0.6441262851189904,-0.1076523994811932,-0.8424869321434311,-0.8920772647502229,-0.7277959809195589,-0.8114270998054096
1968-03-31,0.34755134281200634,0.37455830388692585,0.19166243009659367,-0.1773858921161826,-0.1388329979879277,0.31675874769797424,0.13725490196078427,0.00312178821305098,0.0029239766081869956,-0.5777855382154129,0.048638132295719894,-0.8406654770127449,-0.8848418525224708,-0.6441262851189904,-0.7277959809195589
1968-04-30,0.31437598736176936,0.34770318021201413,0.641586171835282,0.1867219917012446,-0.1822937625754527,0.32965009208103135,0.14379084967320271,0.0014464564556337933,0.00291545189504383,-0.5467448587285026,-0.09922178988326857,-0.7802858854732297,-0.8747089542506884,-0.5777855382154129,-0.6441262851189904
1968-05-31,0.3048973143759873,0.3420494699646643,0.297407219115404,0.22406639004149387,-0.02293762575452729,0.3468385512584408,0.14379084967320302,0.011218466016336581,0.0029069767441860517,-0.7561534319913081,-0.17833981841763946,-0.733497151776738,-0.8675288254408539,-0.5467448587285026,-0.5777855382154129
1968-06-30,0.29541864139020535,0.3342756183745583,0.21657346212506345,-0.1177385892116184,-0.0325955734406439,0.33824432166973606,0.15359477124183024,0.0036736559910621747,0.005797101449275477,-0.6629808545074088,0.19130998702983137,-0.7624481368816819,-0.8755024148712116,-0.7561534319913081,-0.5467448587285026
1968-07-31,0.29699842022116907,0.3371024734982332,0.04321301474326367,-0.17842323651452285,0.3424547283702213,0.32535297728667895,0.13725490196078455,-0.0015336224485670291,0.0057636887608067955,-0.664460515292129,-0.13748378728923483,-0.7844650176274865,-0.8787320960949656,-0.6629808545074088,-0.7561534319913081
1968-08-31,0.3096366508688783,0.3484098939929328,0.2496187086934416,0.013485477178423189,-0.010060362173038406,0.31184775936157155,0.15686274509803963,0.0027912149613440462,0.002865329512893977,-0.7892713434087499,-0.005188067444876876,-0.8148860746207209,-0.8699361572529123,-0.664460515292129,-0.6629808545074088
1968-09-30,0.29699842022116907,0.3378091872791519,0.3863751906456532,0.03734439834024883,-0.06720321931589546,0.31798649478207497,0.16339869281045777,0.0037875321011515695,0.0028571428571428914,-0.8128763252974724,-0.06095979247730232,-0.8234446801634114,-0.8693425042955288,-0.7892713434087499,-0.664460515292129
1968-10-31,0.28751974723538704,0.3300353356890459,0.20284697508896787,-0.13278008298755195,0.13883299798792748,0.3278084714548803,0.14052287581699363,0.0019845047721978037,0.005698005698005604,-0.812114214529265,0.03566796368352776,-0.8621819118371568,-0.8721991883185475,-0.8128763252974724,-0.7892713434087499
1968-11-30,0.282780410742496,0.32650176678445225,0.45754956786985224,0.013485477178423189,-0.16539235412474862,0.3339472068753837,0.1633986928104575,0.012935291425451467,0.0028328611898016387,-0.815798653612535,0.16212710765239957,-0.9003398062997934,-0.8802421703452598,-0.812114214529265,-0.8128763252974724
1968-12-31,0.27962085308056867,0.3250883392226148,-0.01881037112353856,0.06690871369294604,-0.0921529175050303,0.3652547575199509,0.15032679738562116,0.0031575164745731854,0.005649717514124353,-0.7800939376320597,0.10376134889753552,-0.9071952139757499,-0.8916205452269462,-0.815798653612535,-0.812114214529265
1969-01-31,0.30173775671406,0.3434628975265017,0.11794611082867301,-0.14626556016597514,0.04305835010060344,0.376304481276857,0.13398692810457546,0.006050197941826374,0.002808988764045006,-0.6974976322859938,0.11219195849546049,-0.8987233172658609,-0.8894548822182912,-0.7800939376320597,-0.815798653612535
1969-02-28,0.3048973143759873,0.3462897526501767,-0.11540416878495185,-0.3112033195020748,-0.01810865191146893,0.37507673419275633,0.10457516339869288,0.0063986762803898145,0.0028011204481790397,-0.6976104525785722,0.10376134889753552,-0.8691031487803912,-0.8873607427089744,-0.6974976322859938,-0.7800939376320597
1969-03-31,0.31753554502369663,0.35689045936395764,0.3157092018301981,-0.12344398340248974,-0.13239436619718314,0.3689379987722529,0.11111111111111134,0.007840831638041834,0.008379888268156499,-0.7126665645640922,-0.03242542153048,-0.8385599729230768,-0.8910574229985382,-0.6976104525785722,-0.6974976322859938
1969-04-30,0.3096366508688783,0.34911660777385156,0.25571936959837305,-0.1524896265560166,-0.09376257545271638,0.374462860650706,0.10784313725490226,-0.0036782546746099154,0.005540166204986097,-0.7102266008031415,-0.11348897535667968,-0.8211348315367564,-0.9003800329450441,-0.7126665645640922,-0.6976104525785722
1969-05-31,0.29541864139020535,0.3371024734982332,0.17641077783426518,-0.11877593360995864,-0.035010060362173245,0.37016574585635365,0.1339869281045752,-0.003779920049120755,0.0027548209366392573,-0.7458732735006851,0.042153047989623715,-0.8244243572296784,-0.9116794466283095,-0.7102266008031415,-0.7126665645640922
1969-06-30,0.32385466034755134,0.35901060070671376,-0.18352821555668541,-0.3864107883817428,-0.1782696177062375,0.39472068753836714,0.1307189542483661,0.009770419839387312,0.005494505494505475,-0.6637363482775706,-0.05836575875486383,-0.8368968359872708,-0.9109689100140002,-0.7458732735006851,-0.7102266008031415
1969-07-31,0.34755134281200634,0.37950530035335683,-0.17437722419928836,-0.27593360995850635,0.005231388329979714,0.429097605893186,0.14379084967320271,0.005277051650205422,0.005464480874316724,-0.5043943193433755,-0.1556420233463035,-0.8242518833803165,-0.9110211276900284,-0.6637363482775706,-0.7458732735006851
1969-08-31,0.3522906793048972,0.38374558303886924,0.4194204372140313,-0.059647302904564437,-0.3963782696177064,0.4278698588090854,0.18627450980392193,0.0022980319418755,0.0027173913043478937,-0.6381765735657325,0.16147859922178975,-0.7710589968253276,-0.8999577872718315,-0.5043943193433755,-0.6637363482775706
1969-09-30,0.3507109004739336,0.3830388692579505,0.029994916115912318,-0.04668049792531126,-0.35452716297786724,0.43462246777163904,0.19281045751634038,-0.00022493105096477173,0.005420054200542035,-0.6391517206290831,-0.01037613488975353,-0.7432271217600628,-0.8895145274425196,-0.6381765735657325,-0.5043943193433755
1969-10-31,0.34597156398104256,0.3759717314487633,0.4387391967463139,0.09491701244813266,-0.34567404426559367,0.429097605893186,0.18627450980392193,0.00029401011906116103,0.005390835579514697,-0.6668138471490905,-0.08236057068741898,-0.7368737582340492,-0.8775071549359699,-0.6391517206290831,-0.6381765735657325
1969-11-30,0.3428120063191153,0.37031802120141344,-0.011184544992374312,-0.24170124481327815,-0.18712273641851118,0.44383057090239414,0.189542483660131,-0.00942600534685556,0.00536193029490617,-0.7205596684569163,0.01621271076523989,-0.778847560669762,-0.8674643884562157,-0.6668138471490905,-0.6391517206290831
1969-12-31,0.372827804107425,0.39081272084805646,0.047788510421962194,-0.30031120331950223,-0.3215291750503019,0.47943523634131374,0.19934640522875854,-0.0026833862270041475,0.005333333333333412,-0.6089170612937348,-0.2367055771725033,-0.8001376838201109,-0.8608817286534078,-0.7205596684569163,-0.6668138471490905
1970-01-31,0.3775671406003159,0.39081272084805646,-0.23029994916115926,0.044087136929460424,0.16056338028168993,0.4825046040515654,0.2058823529411764,-0.01851861433782631,0.0053050397877982824,-0.6082068456913596,-0.06809338521400787,-0.7923241922110781,-0.8490504482045318,-0.6089170612937348,-0.7205596684569163
