date,log_return
1997-04-16,0.0116056743
1997-04-17,-0.0023077565
1997-04-18,0.0059812720
1997-04-21,-0.0078208200
1997-04-22,0.0185545075
1997-04-23,-0.0012529899
1997-04-24,-0.0031848682
1997-04-25,-0.0075624292
1997-04-28,0.0098679586
1997-04-29,0.0269190870
1997-04-30,0.0091389437
1997-05-01,-0.0035127859
1997-05-02,0.0179215984
1997-05-05,0.0210808384
1997-05-06,-0.0030517418
1997-05-07,-0.0147747149
1997-05-08,0.0056728208
1997-05-09,0.0054953445
1997-05-12,0.0154955385
1997-05-13,-0.0054225599
1997-05-14,0.0034867343
1997-05-15,0.0069610595
1997-05-16,-0.0145130415
1997-05-19,0.0042332921
1997-05-20,0.0100183576
1997-05-21,-0.0027483466
1997-05-22,-0.0044059540
1997-05-23,0.0135143481
1997-05-27,0.0031589929
1997-05-28,-0.0029465169
1997-05-29,-0.0037013267
1997-05-30,0.0049635074
1997-06-02,-0.0022660208
1997-06-03,-0.0010402934
1997-06-04,-0.0063716721
1997-06-05,0.0039440841
1997-06-06,0.0171388635
1997-06-09,0.0056946013
1997-06-10,0.0027312524
1997-06-11,0.0049572255
1997-06-12,0.0158471961
1997-06-13,0.0110428675
1997-06-16,0.0007050307
1997-06-17,0.0005815050
1997-06-18,-0.0060107223
1997-06-19,0.0099941995
1997-06-20,0.0007903667
1997-06-23,-0.0225967990
1997-06-24,0.0199673460
1997-06-25,-0.0082338594
1997-06-26,-0.0059909780
1997-06-27,0.0040881322
1997-06-30,-0.0024372889
1997-07-01,0.0066322887
1997-07-02,0.0144844483
1997-07-03,0.0141576307
1997-07-07,-0.0051609311
1997-07-08,0.0071547729
1997-07-09,-0.0122764324
1997-07-10,0.0068522562
1997-07-11,0.0031685650
1997-07-14,0.0018528143
1997-07-15,0.0080037787
1997-07-16,0.0116306161
1997-07-17,-0.0053313920
1997-07-18,-0.0176623894
1997-07-21,-0.0025817034
1997-07-22,0.0227848401
1997-07-23,0.0027585818
1997-07-24,0.0039853747
1997-07-25,-0.0016071717
1997-07-28,-0.0024956454
1997-07-29,0.0062169163
1997-07-30,0.0105565277
1997-07-31,0.0021189765
1997-08-01,-0.0075416307
1997-08-04,0.0033307784
1997-08-05,0.0021758982
1997-08-06,0.0083129603
1997-08-07,-0.0095527350
1997-08-08,-0.0187300468
1997-08-11,0.0036994942
1997-08-12,-0.0112368255
1997-08-13,-0.0048795203
1997-08-14,0.0029781426
1997-08-15,-0.0262507232
1997-08-18,0.0128827599
1997-08-19,0.0147079285
1997-08-20,0.0143030765
1997-08-21,-0.0153403438
1997-08-22,-0.0016336885
1997-08-25,-0.0036665496
1997-08-26,-0.0077897312
1997-08-27,0.0007444958
1997-08-28,-0.0110380728
1997-08-29,-0.0046585622
1997-09-02,0.0307733942
1997-09-03,0.0003017810
1997-09-04,0.0032387839
1997-09-05,-0.0019570819
1997-09-08,0.0023115445
1997-09-09,0.0025954079
1997-09-10,-0.0157507001
1997-09-11,-0.0070320577
1997-09-12,0.0123278951
1997-09-15,-0.0044909752
1997-09-16,0.0277383024
1997-09-17,-0.0027956798
1997-09-18,0.0045389707
1997-09-19,0.0033934396
1997-09-22,0.0051628003
1997-09-23,-0.0036699983
1997-09-24,-0.0078570042
1997-09-25,-0.0069805239
1997-09-26,0.0077637067
1997-09-29,0.0085539627
1997-09-30,-0.0063768853
1997-10-01,0.0085457887
1997-10-02,0.0052718196
1997-10-03,0.0047468601
1997-10-06,0.0079062124
1997-10-07,0.0106657513
1997-10-08,-0.0094841363
1997-10-09,-0.0033120091
1997-10-10,-0.0037572450
1997-10-13,0.0011575700
1997-10-14,0.0022493573
1997-10-15,-0.0047108130
1997-10-16,-0.0109008205
1997-10-17,-0.0116774715
1997-10-20,0.0120542498
1997-10-21,0.0172939943
1997-10-22,-0.0039057115
1997-10-23,-0.0185501082
1997-10-24,-0.0095649878
1997-10-27,-0.0711274728
1997-10-28,0.0498869154
1997-10-29,-0.0029223138
1997-10-30,-0.0169848729
1997-10-31,0.0120333658
1997-11-03,0.0262961460
1997-11-04,0.0018832505
1997-11-05,0.0021236841
1997-11-06,-0.0050297910
1997-11-07,-0.0112783760
1997-11-10,-0.0069024041
1997-11-11,0.0028727973
1997-11-12,-0.0194788006
1997-11-13,0.0117414207
1997-11-14,0.0126721906
1997-11-17,0.0190451855
1997-11-18,-0.0084588754
1997-11-19,0.0067558987
1997-11-20,0.0151191999
1997-11-21,0.0042766940
1997-11-24,-0.0171963477
1997-11-25,0.0043742323
1997-11-26,0.0008620495
1997-11-28,0.0039432991
1997-12-01,0.0200714393
1997-12-02,-0.0031750412
1997-12-03,0.0052247052
1997-12-04,-0.0037644031
1997-12-05,0.0109256106
1997-12-08,-0.0014444228
1997-12-09,-0.0067308333
1997-12-10,-0.0061576506
1997-12-11,-0.0154310167
1997-12-12,-0.0016244445
1997-12-15,0.0104342601
1997-12-16,0.0048150566
1997-12-17,-0.0025858785
1997-12-18,-0.0106620931
1997-12-19,-0.0089586299
1997-12-22,0.0072823848
1997-12-23,-0.0153952494
1997-12-24,-0.0068703012
1997-12-26,0.0040232134
1997-12-29,0.0178752397
1997-12-30,0.0181796319
1997-12-31,-0.0004224391
1998-01-02,0.0047392086
1998-01-05,0.0020798316
1998-01-06,-0.0107942191
1998-01-07,-0.0026727912
1998-01-08,-0.0082810944
1998-01-09,-0.0301125723
1998-01-12,0.0123414919
1998-01-13,0.0136519524
1998-01-14,0.0060940759
1998-01-15,-0.0075550581
1998-01-16,0.0112748855
1998-01-20,0.0176179784
1998-01-21,-0.0079921818
1998-01-22,-0.0080358471
1998-01-23,-0.0056751855
1998-01-26,-0.0006685832
1998-01-27,0.0125341154
1998-01-28,0.0086721211
1998-01-29,0.0081815767
1998-01-30,-0.0053006945
1998-02-02,0.0211862177
1998-02-03,0.0047128579
1998-02-04,0.0008942565
1998-02-05,-0.0033426011
1998-02-06,0.0088493077
1998-02-09,-0.0017003086
1998-02-10,0.0081488511
1998-02-11,0.0009808634
1998-02-12,0.0040408096
1998-02-13,-0.0039623653
1998-02-17,0.0026139799
1998-02-18,0.0090712760
1998-02-19,-0.0036886089
1998-02-20,0.0057502805
1998-02-23,0.0037928520
1998-02-24,-0.0073282638
1998-02-25,0.0119029169
1998-02-26,0.0055174190
1998-02-27,0.0006386260
1998-03-02,-0.0015641238
1998-03-03,0.0041149053
1998-03-04,-0.0044681176
1998-03-05,-0.0117942446
1998-03-06,0.0197447442
1998-03-09,-0.0032067227
1998-03-10,0.0112825223
1998-03-11,0.0039573655
1998-03-12,0.0013562292
1998-03-13,-0.0012251956
1998-03-16,0.0099261799
1998-03-17,0.0010926711
1998-03-18,0.0046815770
1998-03-19,0.0038799739
1998-03-20,0.0086071561
1998-03-23,-0.0032897180
1998-03-24,0.0091768546
1998-03-25,-0.0033701828
1998-03-26,-0.0010260040
1998-03-27,-0.0048811770
1998-03-30,-0.0016810714
1998-03-31,0.0074248406
1998-04-01,0.0057921555
1998-04-02,0.0106456423
1998-04-03,0.0023988324
1998-04-06,-0.0011763809
1998-04-07,-0.0106055023
1998-04-08,-0.0071454936
1998-04-09,0.0081543983
1998-04-13,-0.0008828322
1998-04-14,0.0054461803
1998-04-15,0.0031944856
1998-04-16,-0.0100112643
1998-04-17,0.0130442406
1998-04-20,0.0008280504
1998-04-21,0.0026840816
1998-04-22,0.0034290108
1998-04-23,-0.0097418535
1998-04-24,-0.0104872221
1998-04-27,-0.0194679821
1998-04-28,-0.0013170206
1998-04-29,0.0087259158
1998-04-30,0.0155280838
1998-05-01,0.0082857937
1998-05-04,0.0009540018
1998-05-05,-0.0058724110
1998-05-06,-0.0095297610
1998-05-07,-0.0088907516
1998-05-08,0.0118007250
1998-05-11,-0.0013545365
1998-05-12,0.0082342984
1998-05-13,0.0027475875
1998-05-14,-0.0013325914
1998-05-15,-0.0077625067
1998-05-18,-0.0026281059
1998-05-19,0.0033404143
1998-05-20,0.0085615926
1998-05-21,-0.0039576036
1998-05-22,-0.0037481732
1998-05-26,-0.0149243195
1998-05-27,-0.0016375432
1998-05-28,0.0049044958
1998-05-29,-0.0061962980
1998-06-01,0.0001466992
1998-06-02,0.0020510860
1998-06-03,-0.0096418316
1998-06-04,0.0111134485
1998-06-05,0.0172323873
1998-06-08,0.0016684630
1998-06-09,0.0024081542
1998-06-10,-0.0054960753
1998-06-11,-0.0160413011
1998-06-12,0.0038843589
1998-06-15,-0.0200663546
1998-06-16,0.0097755155
1998-06-17,0.0177887955
1998-06-18,-0.0006686216
1998-06-19,-0.0051834451
1998-06-22,0.0023231400
1998-06-23,0.0146491391
1998-06-24,0.0118898515
1998-06-25,-0.0031827798
1998-06-26,0.0034651584
1998-06-29,0.0046573685
1998-06-30,-0.0040927427
1998-07-01,0.0128989631
1998-07-02,-0.0018649532
1998-07-06,0.0094715083
1998-07-07,-0.0023096320
1998-07-08,0.0100989816
1998-07-09,-0.0067270343
1998-07-10,0.0049678713
1998-07-13,0.0007383370
1998-07-14,0.0105773343
1998-07-15,-0.0023549656
1998-07-16,0.0077836000
1998-07-17,0.0023283962
1998-07-20,-0.0022355067
1998-07-21,-0.0162018468
1998-07-22,-0.0008500872
1998-07-23,-0.0211220976
1998-07-24,0.0009208734
1998-07-27,0.0056554107
1998-07-28,-0.0149552332
1998-07-29,-0.0044603407
1998-07-30,0.0156429464
1998-07-31,-0.0196858367
1998-08-03,-0.0073710116
1998-08-04,-0.0369177562
1998-08-05,0.0086462969
1998-08-06,0.0075539045
1998-08-07,-0.0001652566
1998-08-10,-0.0058086932
1998-08-11,-0.0131593392
1998-08-12,0.0141559029
1998-08-13,-0.0086238385
1998-08-14,-0.0113770807
1998-08-17,0.0194935809
1998-08-18,0.0160469808
1998-08-19,-0.0028554102
1998-08-20,-0.0059005523
1998-08-21,-0.0095359659
1998-08-24,0.0063613085
1998-08-25,0.0043191104
1998-08-26,-0.0079558301
1998-08-27,-0.0391251413
1998-08-28,-0.0149297138
1998-08-31,-0.0704375740
1998-09-01,0.0379027914
1998-09-02,-0.0038090973
1998-09-03,-0.0083336054
1998-09-04,-0.0085576731
1998-09-08,0.0496459683
1998-09-09,-0.0170081940
1998-09-10,-0.0261897173
1998-09-11,0.0290280481
1998-09-14,0.0202676902
1998-09-15,0.0077006116
1998-09-16,0.0074885876
1998-09-17,-0.0257819262
1998-09-18,0.0011967198
1998-09-21,0.0037182283
1998-09-22,0.0055904059
1998-09-23,0.0347981987
1998-09-24,-0.0221650624
1998-09-25,0.0019449668
1998-09-28,0.0037640880
1998-09-29,0.0003147033
1998-09-30,-0.0309894542
1998-10-01,-0.0305704097
1998-10-02,0.0163000517
1998-10-05,-0.0141025442
1998-10-06,-0.0040239982
1998-10-07,-0.0142284889
1998-10-08,-0.0116470658
1998-10-09,0.0256723914
1998-10-12,0.0134405001
1998-10-13,-0.0029209753
1998-10-14,0.0107283741
1998-10-15,0.0408820221
1998-10-16,0.0084890582
1998-10-19,0.0056352258
1998-10-20,0.0014485489
1998-10-21,0.0056142706
1998-10-22,0.0079687039
1998-10-23,-0.0072679625
1998-10-26,0.0015398137
1998-10-27,-0.0065305105
1998-10-28,0.0025780097
1998-10-29,0.0165648375
1998-10-30,0.0116635852
1998-11-02,0.0116999996
1998-11-03,-0.0006839418
1998-11-04,0.0070240638
1998-11-05,0.0134783809
1998-11-06,0.0062949438
1998-11-09,-0.0095192786
1998-11-10,-0.0017179334
1998-11-11,-0.0064822758
1998-11-12,-0.0029303528
1998-11-13,0.0071588019
1998-11-16,0.0089760679
1998-11-17,0.0030326732
1998-11-18,0.0045188222
1998-11-19,0.0070785550
1998-11-20,0.0094467953
1998-11-23,0.0209722215
1998-11-24,-0.0044028165
1998-11-25,0.0032744621
1998-11-27,0.0045897534
1998-11-30,-0.0243649056
1998-12-01,0.0099620084
1998-12-02,-0.0034348874
1998-12-03,-0.0181878677
1998-12-04,0.0228642082
1998-12-07,0.0092707277
1998-12-08,-0.0053353719
1998-12-09,0.0017844414
1998-12-10,-0.0157294212
1998-12-11,0.0012352168
1998-12-14,-0.0218931902
1998-12-15,0.0187763538
1998-12-16,-0.0007656798
1998-12-17,0.0154065011
1998-12-18,0.0067990252
1998-12-21,0.0123889011
1998-12-22,0.0006066967
1998-12-23,0.0205344087
1998-12-24,-0.0018494467
1998-12-28,-0.0006363015
1998-12-29,0.0132292839
1998-12-30,-0.0079879510
1998-12-31,-0.0021941477
1999-01-04,-0.0009197015
1999-01-05,0.0134905913
1999-01-06,0.0218988669
1999-01-07,-0.0020534339
1999-01-08,0.0042124735
1999-01-11,-0.0088303792
1999-01-12,-0.0194702103
1999-01-13,-0.0041311063
1999-01-14,-0.0181564491
1999-01-15,0.0253083772
1999-01-19,0.0070053028
1999-01-20,0.0036833003
1999-01-21,-0.0172250289
1999-01-22,-0.0081046578
1999-01-25,0.0071488159
1999-01-26,0.0147451906
1999-01-27,-0.0073252882
1999-01-28,0.0176999613
1999-01-29,0.0112142341
1999-02-01,-0.0052024802
1999-02-02,-0.0086864872
1999-02-03,0.0079556202
1999-02-04,-0.0187106394
1999-02-05,-0.0073074020
1999-02-08,0.0035196942
1999-02-09,-0.0224651849
1999-02-10,0.0060745888
1999-02-11,0.0246138614
1999-02-12,-0.0192505120
1999-02-16,0.0094984454
1999-02-17,-0.0144695867
1999-02-18,0.0107667280
1999-02-19,0.0015666802
1999-02-22,0.0262184075
1999-02-23,-0.0007548881
1999-02-24,-0.0140777809
1999-02-25,-0.0067162546
1999-02-26,-0.0053879475
1999-03-01,-0.0017538341
1999-03-02,-0.0086609042
1999-03-03,0.0017935364
1999-03-04,0.0153094835
1999-03-05,0.0228627713
1999-03-08,0.0056758888
1999-03-09,-0.0022555606
1999-03-10,0.0054545308
1999-03-11,0.0083885219
1999-03-12,-0.0023840798
1999-03-15,0.0097393349
1999-03-16,-0.0006733941
1999-03-17,-0.0065740647
1999-03-18,0.0143288234
1999-03-19,-0.0131967243
1999-03-22,-0.0017563686
1999-03-23,-0.0272529183
1999-03-24,0.0050973159
1999-03-25,0.0167284383
1999-03-26,-0.0055892319
1999-03-29,0.0211117064
1999-03-30,-0.0072159121
1999-03-31,-0.0111167267
1999-04-01,0.0056974722
1999-04-05,0.0209580913
1999-04-06,-0.0024478741
1999-04-07,0.0068058853
1999-04-08,0.0127974773
1999-04-09,0.0032462581
1999-04-12,0.0075952381
1999-04-13,-0.0065056322
1999-04-14,-0.0159659331
1999-04-15,-0.0042167958
1999-04-16,-0.0029146078
1999-04-19,-0.0226348526
1999-04-20,0.0128602033
1999-04-21,0.0226706633
1999-04-22,0.0168467488
1999-04-23,-0.0014508177
1999-04-26,0.0023483210
1999-04-27,0.0020273028
1999-04-28,-0.0087629779
1999-04-29,-0.0059991702
1999-04-30,-0.0057131401
1999-05-03,0.0144622035
1999-05-04,-0.0168467858
1999-05-05,0.0114284834
1999-05-06,-0.0113909099
1999-05-07,0.0096748674
1999-05-10,-0.0035005071
1999-05-11,0.0113580208
1999-05-12,0.0061700327
1999-05-13,0.0026066135
1999-05-14,-0.0220016627
1999-05-17,0.0012624270
1999-05-18,-0.0046169051
1999-05-19,0.0081493118
1999-05-20,-0.0040252785
1999-05-21,-0.0063990725
1999-05-24,-0.0179303643
1999-05-25,-0.0171749264
1999-05-26,0.0157274211
1999-05-27,-0.0180580625
1999-05-28,0.0158175613
1999-06-01,-0.0058395113
1999-06-02,0.0004249007
1999-06-03,0.0036463743
1999-06-04,0.0214753946
1999-06-07,0.0050859110
1999-06-08,-0.0129647638
1999-06-09,0.0009939861
1999-06-10,-0.0120698089
1999-06-11,-0.0070711430
1999-06-14,0.0002782345
1999-06-15,0.0055180045
1999-06-16,0.0222309905
1999-06-17,0.0071078114
1999-06-18,0.0021917462
1999-06-21,0.0045768285
1999-06-22,-0.0097733228
1999-06-23,-0.0021131590
1999-06-24,-0.0130474274
1999-06-25,-0.0003572441
1999-06-28,0.0121210228
1999-06-29,0.0149846073
1999-06-30,0.0156088057
1999-07-01,0.0059920215
1999-07-02,0.0074021578
1999-07-06,-0.0022307288
1999-07-07,0.0055603921
1999-07-08,-0.0010321126
1999-07-09,0.0063337847
1999-07-12,-0.0029832191
1999-07-13,-0.0039674892
1999-07-14,0.0033026040
1999-07-15,0.0081558909
1999-07-16,0.0064772070
1999-07-19,-0.0078757034
1999-07-20,-0.0219418436
1999-07-21,0.0015890813
1999-07-22,-0.0133712431
1999-07-23,-0.0029655378
1999-07-26,-0.0067881592
1999-07-27,0.0111267703
1999-07-28,0.0018767113
1999-07-29,-0.0180094466
1999-07-30,-0.0092219465
1999-08-02,-0.0005043130
1999-08-03,-0.0044298076
1999-08-04,-0.0128260814
1999-08-05,0.0063993171
1999-08-06,-0.0102678193
1999-08-09,-0.0019167857
1999-08-10,-0.0126938771
1999-08-11,0.0158711364
1999-08-12,-0.0028999166
1999-08-13,0.0224851950
1999-08-16,0.0023246381
1999-08-17,0.0100115713
1999-08-18,-0.0084573297
1999-08-19,-0.0069642623
1999-08-20,0.0097888307
1999-08-23,0.0175098831
1999-08-24,0.0024084935
1999-08-25,0.0133248651
1999-08-26,-0.0144182314
1999-08-27,-0.0101392534
1999-08-30,-0.0181497258
1999-08-31,-0.0027302576
1999-09-01,0.0080407694
1999-09-02,-0.0090258340
1999-09-03,0.0284959631
1999-09-07,-0.0050153847
1999-09-08,-0.0046759729
1999-09-09,0.0026079193
1999-09-10,0.0029637115
1999-09-13,-0.0055865247
1999-09-14,-0.0058498206
1999-09-15,-0.0138044948
1999-09-16,0.0003868913
1999-09-17,0.0127663389
1999-09-20,0.0000823567
1999-09-21,-0.0211501718
1999-09-22,0.0022383149
1999-09-23,-0.0232360160
1999-09-24,-0.0023849293
1999-09-27,0.0046472867
1999-09-28,-0.0008654088
1999-09-29,-0.0108447068
1999-09-30,0.0112423892
1999-10-01,0.0000780330
1999-10-04,0.0168434317
1999-10-05,-0.0024942932
1999-10-06,0.0183121507
1999-10-07,-0.0058720503
1999-10-08,0.0138527909
1999-10-11,-0.0006065061
1999-10-12,-0.0167434644
1999-10-13,-0.0211584089
1999-10-14,-0.0016582563
1999-10-15,-0.0284589949
1999-10-18,0.0053726798
1999-10-19,0.0057166401
1999-10-20,0.0220415529
1999-10-21,-0.0045238925
1999-10-22,0.0139562998
1999-10-25,-0.0061804853
1999-10-26,-0.0091010440
1999-10-27,0.0114790774
1999-10-28,0.0346585527
1999-10-29,0.0151480235
1999-11-01,-0.0064850403
1999-11-02,-0.0047226849
1999-11-03,0.0053207238
1999-11-04,0.0056741732
1999-11-05,0.0055545894
1999-11-08,0.0049358943
1999-11-09,-0.0085549317
1999-11-10,0.0059735177
1999-11-11,0.0058078076
1999-11-12,0.0105131427
1999-11-15,-0.0011969712
1999-11-16,0.0182490742
1999-11-17,-0.0066130323
1999-11-18,0.0100365704
1999-11-19,-0.0020653351
1999-11-22,-0.0007457482
1999-11-23,-0.0115375306
1999-11-24,0.0088173328
1999-11-26,-0.0003246363
1999-11-29,-0.0062242685
1999-11-30,-0.0135301891
1999-12-01,0.0063230252
1999-12-02,0.0080663325
1999-12-03,0.0170708628
1999-12-06,-0.0069803462
1999-12-07,-0.0099982560
1999-12-08,-0.0037610744
1999-12-09,0.0030085339
1999-12-10,0.0063218472
1999-12-13,-0.0012852412
1999-12-14,-0.0085509813
1999-12-15,0.0072145970
1999-12-16,0.0038487771
1999-12-17,0.0015846134
1999-12-20,-0.0020711097
1999-12-21,0.0107593394
1999-12-22,0.0018817881
1999-12-23,0.0153467799
1999-12-27,-0.0008506368
1999-12-28,0.0003842914
1999-12-29,0.0039710347
1999-12-30,0.0006899139
1999-12-31,0.0032586842
2000-01-03,-0.0095949947
2000-01-04,-0.0390991753
2000-01-05,0.0019203380
2000-01-06,0.0009552217
2000-01-07,0.0267299497
2000-01-10,0.0111278249
2000-01-11,-0.0131485768
2000-01-12,-0.0043960197
2000-01-13,0.0120962452
2000-01-14,0.0106147635
2000-01-18,-0.0068555170
2000-01-19,0.0005221569
2000-01-20,-0.0071206126
2000-01-21,-0.0029165681
2000-01-24,-0.0280225842
2000-01-25,0.0060464836
2000-01-26,-0.0042216198
2000-01-27,-0.0039462040
2000-01-28,-0.0278408127
2000-01-31,0.0249048505
2000-02-01,0.0105717409
2000-02-02,-0.0001135639
2000-02-03,0.0111853477
2000-02-04,-0.0004211330
2000-02-07,-0.0000912760
2000-02-08,0.0121984937
2000-02-09,-0.0210351171
2000-02-10,0.0036202429
2000-02-11,-0.0211922990
2000-02-14,0.0020308869
2000-02-15,0.0086749476
2000-02-16,-0.0103093728
2000-02-17,0.0004250581
2000-02-18,-0.0308471031
2000-02-22,0.0045066735
2000-02-23,0.0062811391
2000-02-24,-0.0053497303
2000-02-25,-0.0149400894
2000-02-28,0.0109570787
2000-02-29,0.0135350731
2000-03-01,0.0093021147
2000-03-02,0.0018617281
2000-03-03,0.0196428538
2000-03-06,-0.0127767020
2000-03-07,-0.0259652971
2000-03-08,0.0081401286
2000-03-09,0.0252795704
2000-03-10,-0.0047340549
2000-03-13,-0.0082413052
2000-03-14,-0.0178437272
2000-03-15,0.0239826198
2000-03-16,0.0465457789
2000-03-17,0.0041054613
2000-03-20,-0.0053678304
2000-03-21,0.0252445131
2000-03-22,0.0045216286
2000-03-23,0.0176424980
2000-03-24,0.0000720080
2000-03-27,-0.0023596197
2000-03-28,-0.0106413844
2000-03-29,0.0005238552
2000-03-30,-0.0137498496
2000-03-31,0.0071387627
2000-04-03,0.0049192257
2000-04-04,-0.0074916139
2000-04-05,-0.0049361191
2000-04-06,0.0093485635
2000-04-07,0.0099480953
2000-04-10,-0.0078721113
2000-04-11,-0.0025756625
2000-04-12,-0.0225229362
2000-04-13,-0.0183381808
2000-04-14,-0.0600450975
2000-04-17,0.0325481108
2000-04-18,0.0282602968
2000-04-19,-0.0098569084
2000-04-20,0.0049406415
2000-04-24,-0.0032677404
2000-04-25,0.0327342935
2000-04-26,-0.0111965392
2000-04-27,0.0026863820
2000-04-28,-0.0085626107
2000-05-01,0.0108331626
2000-05-02,-0.0150695315
2000-05-03,-0.0218015012
2000-05-04,-0.0039155275
2000-05-05,0.0162272641
2000-05-08,-0.0059227006
2000-05-09,-0.0084829241
2000-05-10,-0.0208150540
2000-05-11,0.0177441064
2000-05-12,0.0092973250
2000-05-15,0.0218571374
2000-05-16,0.0093751054
2000-05-17,-0.0125197183
2000-05-18,-0.0073414896
2000-05-19,-0.0212795008
2000-05-22,-0.0044378370
2000-05-23,-0.0193620836
2000-05-24,0.0181691841
2000-05-25,-0.0126091133
2000-05-26,-0.0025366560
2000-05-30,0.0317330022
2000-05-31,-0.0013014023
2000-06-01,0.0196632699
2000-06-02,0.0194464569
2000-06-05,-0.0065401690
2000-06-06,-0.0066929934
2000-06-07,0.0092312684
2000-06-08,-0.0066074855
2000-06-09,-0.0032344717
2000-06-12,-0.0075440523
2000-06-13,0.0160802122
2000-06-14,0.0007483709
2000-06-15,0.0055538912
2000-06-16,-0.0096970509
2000-06-19,0.0146013991
2000-06-20,-0.0067861291
2000-06-21,0.0021522632
2000-06-22,-0.0183881677
2000-06-23,-0.0073955626
2000-06-26,0.0095486266
2000-06-27,-0.0032761481
2000-06-28,0.0029393162
2000-06-29,-0.0085806746
2000-06-30,0.0084294618
2000-07-03,0.0102185213
2000-07-05,-0.0159892962
2000-07-06,0.0071928819
2000-07-07,0.0151455458
2000-07-10,-0.0022203476
2000-07-11,0.0035582718
2000-07-12,0.0080974542
2000-07-13,0.0019539359
2000-07-14,0.0094084937
2000-07-17,0.0003377023
2000-07-18,-0.0111510595
2000-07-19,-0.0079175260
2000-07-20,0.0091418596
2000-07-21,-0.0103369508
2000-07-24,-0.0107999083
2000-07-25,0.0069280733
2000-07-26,-0.0150674223
2000-07-27,-0.0019297113
2000-07-28,-0.0207220356
2000-07-31,0.0076752506
2000-08-01,0.0050681162
2000-08-02,0.0004171132
2000-08-03,0.0095876632
2000-08-04,0.0071137534
2000-08-07,0.0111411757
2000-08-08,0.0023497388
2000-08-09,-0.0067193502
2000-08-10,-0.0086052211
2000-08-11,0.0079056416
2000-08-14,0.0133092959
2000-08-15,-0.0047916950
2000-08-16,-0.0030901816
2000-08-17,0.0109009192
2000-08-18,-0.0029118370
2000-08-21,0.0051885713
2000-08-22,-0.0009007013
2000-08-23,0.0052195224
2000-08-24,0.0015526682
2000-08-25,-0.0012340005
2000-08-28,0.0050587187
2000-08-29,-0.0028109135
2000-08-30,-0.0048133993
2000-08-31,0.0099926254
2000-09-01,0.0020339099
2000-09-05,-0.0090428237
2000-09-06,-0.0098889266
2000-09-07,0.0068520014
2000-09-08,-0.0053453467
2000-09-11,-0.0035123439
2000-09-12,-0.0048935862
2000-09-13,0.0019684148
2000-09-14,-0.0027244378
2000-09-15,-0.0102217189
2000-09-18,-0.0146378602
2000-09-19,0.0105977865
2000-09-20,-0.0058807129
2000-09-21,-0.0015790411
2000-09-22,-0.0002278153
2000-09-25,-0.0067110919
2000-09-26,-0.0082478337
2000-09-27,-0.0004485382
2000-09-28,0.0219916192
2000-09-29,-0.0150479756
2000-10-02,-0.0001949562
2000-10-03,-0.0068257881
2000-10-04,0.0054950086
2000-10-05,0.0013656262
2000-10-06,-0.0191833294
2000-10-09,-0.0049519214
2000-10-10,-0.0107636324
2000-10-11,-0.0163035828
2000-10-12,-0.0258404551
2000-10-13,0.0328364074
2000-10-16,0.0003273813
2000-10-17,-0.0180949775
2000-10-18,-0.0058244404
2000-10-19,0.0341533619
2000-10-20,0.0058657404
2000-10-23,-0.0008235903
2000-10-24,0.0016822132
2000-10-25,-0.0240544492
2000-10-26,-0.0003371387
2000-10-27,0.0110350281
2000-10-30,0.0137355867
2000-10-31,0.0217401330
2000-11-01,-0.0057391558
2000-11-02,0.0049832538
2000-11-03,-0.0011418560
2000-11-06,0.0038476655
2000-11-07,-0.0002234215
2000-11-08,-0.0159023224
2000-11-09,-0.0065067144
2000-11-10,-0.0247001366
2000-11-13,-0.0108346077
2000-11-14,0.0231813657
2000-11-15,0.0049482259
2000-11-16,-0.0126643902
2000-11-17,-0.0033576007
2000-11-20,-0.0185221732
2000-11-21,0.0035167570
2000-11-22,-0.0187216743
2000-11-24,0.0145716445
2000-11-27,0.0053516641
2000-11-28,-0.0095939040
2000-11-29,0.0043615037
2000-11-30,-0.0203103113
2000-12-01,0.0002129355
2000-12-04,0.0073782551
2000-12-05,0.0381833372
2000-12-06,-0.0183876721
2000-12-07,-0.0058700597
2000-12-08,0.0194150544
2000-12-11,0.0074979255
2000-12-12,-0.0065566587
2000-12-13,-0.0081943826
2000-12-14,-0.0141138965
2000-12-15,-0.0216964113
2000-12-18,0.0080383035
2000-12-19,-0.0130426489
2000-12-20,-0.0317961268
2000-12-21,0.0079697974
2000-12-22,0.0240943507
2000-12-26,0.0070503894
2000-12-27,0.0103855180
2000-12-28,0.0039802141
2000-12-29,-0.0105029720
2001-01-02,-0.0284323345
2001-01-03,0.0488840702
2001-01-04,-0.0106085464
2001-01-05,-0.0265928381
2001-01-08,-0.0019196526
2001-01-09,0.0038049412
2001-01-10,0.0095407277
2001-01-11,0.0102648364
2001-01-12,-0.0062523764
2001-01-16,0.0061243011
2001-01-17,0.0021233584
2001-01-18,0.0138193908
2001-01-19,-0.0040363641
2001-01-22,0.0002681016
2001-01-23,0.0129473193
2001-01-24,0.0028627203
2001-01-25,-0.0049893659
2001-01-26,-0.0018876292
2001-01-29,0.0067817001
2001-01-30,0.0069834364
2001-01-31,-0.0056355648
2001-02-01,0.0054462741
2001-02-02,-0.0176284619
2001-02-05,0.0035802417
2001-02-06,-0.0015148688
2001-02-07,-0.0084436905
2001-02-08,-0.0062541707
2001-02-09,-0.0134252660
2001-02-12,0.0117578949
