epoch,elapsed (s),Loss,IC,BC,F
0,0.37,5.182e+00,1.992e+00,3.152e+00,3.820e-02
1000,550.88,6.012e-02,5.378e-02,1.803e-03,4.537e-03
2000,840.63,4.765e-02,3.865e-02,5.400e-03,3.598e-03
3000,1144.61,4.032e-02,3.152e-02,5.113e-03,3.687e-03
4000,1440.85,3.435e-02,2.433e-02,4.797e-03,5.225e-03
5000,1735.22,2.492e-02,1.662e-02,3.382e-03,4.919e-03
6000,2035.53,1.663e-02,1.028e-02,2.123e-03,4.229e-03
7000,2329.39,1.152e-02,6.845e-03,1.324e-03,3.346e-03
8000,2625.11,8.849e-03,5.098e-03,9.505e-04,2.800e-03
9000,2915.76,6.600e-03,4.027e-03,6.708e-04,1.902e-03
10000,3206.40,5.028e-03,3.370e-03,4.524e-04,1.206e-03
11000,3507.59,4.012e-03,2.921e-03,2.873e-04,8.035e-04
12000,3878.31,3.395e-03,2.550e-03,2.113e-04,6.345e-04
13000,4253.65,2.962e-03,2.298e-03,1.446e-04,5.201e-04
14000,4572.98,2.712e-03,2.143e-03,8.893e-05,4.804e-04
15000,4869.10,2.490e-03,2.058e-03,9.045e-05,3.418e-04
16000,5160.06,2.345e-03,1.987e-03,8.906e-05,2.686e-04
17000,5452.82,2.387e-03,1.899e-03,1.025e-04,3.853e-04
18000,5878.44,2.176e-03,1.820e-03,1.159e-04,2.405e-04
19000,6271.88,2.085e-03,1.751e-03,9.659e-05,2.373e-04
20000,6558.29,2.042e-03,1.688e-03,1.056e-04,2.481e-04
