epoch,elapsed (s),Loss,IC,BC,F
0,0.17,5.605e+00,2.211e+00,3.371e+00,2.405e-02
1000,165.51,5.655e-02,4.409e-02,7.648e-03,4.810e-03
2000,332.21,3.002e-02,2.210e-02,2.540e-03,5.377e-03
3000,501.54,1.761e-02,1.143e-02,1.852e-03,4.331e-03
4000,666.43,1.463e-02,9.075e-03,2.273e-03,3.281e-03
5000,834.85,1.348e-02,8.440e-03,2.131e-03,2.909e-03
6000,1001.73,1.153e-02,8.330e-03,1.763e-03,1.438e-03
7000,1172.07,1.057e-02,8.370e-03,1.290e-03,9.060e-04
8000,1341.30,9.936e-03,8.166e-03,1.185e-03,5.854e-04
9000,1510.16,9.634e-03,8.011e-03,9.844e-04,6.379e-04
10000,1679.60,9.414e-03,7.575e-03,1.028e-03,8.114e-04
11000,1852.00,7.998e-03,6.695e-03,8.997e-04,4.032e-04
12000,2021.80,6.612e-03,5.486e-03,6.495e-04,4.763e-04
13000,2193.04,6.380e-03,4.844e-03,6.881e-04,8.470e-04
14000,2363.45,5.960e-03,4.761e-03,5.963e-04,6.023e-04
15000,2534.31,6.177e-03,4.622e-03,6.846e-04,8.702e-04
16000,2719.49,5.765e-03,4.351e-03,8.066e-04,6.070e-04
17000,2886.39,5.495e-03,4.305e-03,6.324e-04,5.580e-04
18000,3054.19,6.132e-03,4.066e-03,6.634e-04,1.402e-03
19000,3223.95,5.601e-03,3.812e-03,6.914e-04,1.098e-03
20000,3395.41,4.530e-03,3.283e-03,6.520e-04,5.955e-04
