epoch,elapsed (s),Loss,IC,BC,F
0,0.17,4.623e+00,1.412e+00,1.999e+00,1.212e+00
1000,173.92,7.279e-02,3.802e-02,1.034e-02,2.443e-02
2000,348.19,4.174e-02,2.523e-02,6.897e-03,9.606e-03
3000,521.35,2.901e-02,1.798e-02,4.292e-03,6.736e-03
4000,675.27,2.051e-02,1.298e-02,3.435e-03,4.101e-03
5000,1145.74,1.690e-02,9.665e-03,3.419e-03,3.820e-03
6000,1297.62,1.379e-02,8.033e-03,3.006e-03,2.749e-03
7000,1450.58,1.211e-02,7.218e-03,2.646e-03,2.244e-03
8000,1602.30,1.120e-02,7.010e-03,2.480e-03,1.711e-03
9000,1753.54,1.099e-02,6.908e-03,2.340e-03,1.745e-03
10000,1905.38,1.018e-02,6.932e-03,2.118e-03,1.128e-03
11000,2059.05,9.705e-03,6.929e-03,1.997e-03,7.790e-04
12000,2211.50,9.458e-03,6.844e-03,1.909e-03,7.047e-04
13000,2362.39,9.406e-03,6.741e-03,1.853e-03,8.128e-04
14000,2513.64,9.747e-03,6.633e-03,1.778e-03,1.335e-03
15000,2665.28,9.045e-03,6.428e-03,1.808e-03,8.091e-04
16000,2815.45,8.621e-03,6.360e-03,1.713e-03,5.481e-04
17000,3153.88,8.674e-03,6.170e-03,1.726e-03,7.780e-04
18000,3500.05,8.544e-03,6.101e-03,1.672e-03,7.709e-04
19000,3700.21,8.456e-03,6.034e-03,1.618e-03,8.037e-04
20000,3850.81,8.411e-03,6.022e-03,1.531e-03,8.571e-04
