epoch,elapsed (s),Loss,IC,BC,F
0,0.11,7.374e+00,3.620e+00,3.721e+00,3.317e-02
1000,82.94,3.460e-02,3.161e-02,3.001e-05,2.963e-03
2000,165.43,1.918e-02,1.435e-02,4.036e-04,4.423e-03
3000,247.29,8.608e-03,7.238e-03,5.139e-05,1.319e-03
4000,328.42,6.766e-03,6.006e-03,2.445e-05,7.355e-04
5000,409.82,5.246e-03,4.565e-03,1.535e-05,6.656e-04
6000,490.36,4.264e-03,4.059e-03,4.072e-06,2.013e-04
7000,570.31,4.088e-03,4.056e-03,1.149e-06,3.127e-05
8000,651.98,4.070e-03,4.058e-03,3.836e-07,1.224e-05
9000,731.73,4.066e-03,4.055e-03,1.736e-07,1.118e-05
10000,812.28,4.055e-03,4.045e-03,2.077e-07,1.013e-05
11000,891.91,2.029e-03,1.928e-03,1.167e-06,1.003e-04
12000,970.66,5.358e-05,4.763e-05,8.034e-08,5.870e-06
13000,1050.20,2.070e-05,1.513e-05,1.378e-07,5.429e-06
14000,1128.91,1.032e-05,7.545e-06,3.449e-07,2.427e-06
15000,1207.80,6.465e-06,4.321e-06,1.031e-07,2.041e-06
16000,1287.83,8.203e-06,3.490e-06,3.963e-07,4.316e-06
17000,1368.14,4.169e-06,2.964e-06,3.592e-09,1.202e-06
18000,1447.36,4.433e-06,2.097e-06,1.262e-08,2.323e-06
19000,1529.47,1.243e-05,1.867e-06,2.991e-07,1.027e-05
20000,1609.96,2.729e-06,1.937e-06,8.940e-08,7.029e-07
