epoch,elapsed (s),Loss,IC,BC,F
6200,1005.70,1.797e-02,1.663e-02,1.652e-32,1.346e-03
6300,1021.05,1.234e-02,1.097e-02,1.224e-32,1.370e-03
6400,1035.86,1.824e-02,1.695e-02,1.857e-32,1.289e-03
6500,1050.90,1.746e-02,1.612e-02,1.438e-32,1.341e-03
6600,1065.95,1.615e-02,1.480e-02,1.767e-32,1.348e-03
6700,1081.10,1.547e-02,1.416e-02,1.997e-32,1.309e-03
6800,1095.95,1.752e-02,1.617e-02,1.989e-32,1.356e-03
6900,1110.89,1.662e-02,1.520e-02,1.652e-32,1.417e-03
7000,1125.71,1.596e-02,1.456e-02,1.783e-32,1.402e-03
7100,1140.81,1.585e-02,1.434e-02,1.463e-32,1.515e-03
7200,1155.90,1.680e-02,1.535e-02,1.611e-32,1.449e-03
7300,1170.81,1.606e-02,1.455e-02,1.759e-32,1.518e-03
7400,1185.76,1.440e-02,1.295e-02,1.372e-32,1.450e-03
7500,1200.83,1.360e-02,1.222e-02,1.405e-32,1.376e-03
7600,1215.77,1.732e-02,1.588e-02,2.194e-32,1.434e-03
7700,1230.85,1.485e-02,1.348e-02,1.767e-32,1.371e-03
7800,1245.77,1.869e-02,1.734e-02,1.487e-32,1.348e-03
7900,1260.52,1.605e-02,1.440e-02,1.882e-32,1.650e-03
8000,1275.23,1.452e-02,1.297e-02,1.520e-32,1.552e-03
8100,1290.06,1.681e-02,1.552e-02,1.635e-32,1.296e-03
8200,1304.90,1.538e-02,1.398e-02,1.874e-32,1.391e-03
8300,1319.65,1.540e-02,1.412e-02,1.709e-32,1.283e-03
8400,1334.44,1.491e-02,1.330e-02,1.701e-32,1.612e-03
8500,1349.53,1.581e-02,1.430e-02,1.676e-32,1.514e-03
8600,1364.60,1.612e-02,1.470e-02,1.972e-32,1.425e-03
8700,1379.62,1.393e-02,1.231e-02,2.235e-32,1.623e-03
8800,1394.69,1.772e-02,1.627e-02,1.561e-32,1.450e-03
8900,1409.50,1.649e-02,1.495e-02,2.416e-32,1.540e-03
9000,1424.19,1.531e-02,1.384e-02,2.358e-32,1.470e-03
9100,1439.01,1.782e-02,1.637e-02,1.619e-32,1.453e-03
9200,1454.04,1.400e-02,1.251e-02,1.150e-32,1.487e-03
9300,1468.81,1.430e-02,1.273e-02,1.586e-32,1.561e-03
9400,1483.58,1.692e-02,1.543e-02,1.750e-32,1.491e-03
9500,1498.41,1.497e-02,1.347e-02,1.808e-32,1.504e-03
9600,1513.30,1.452e-02,1.296e-02,1.553e-32,1.553e-03
9700,1528.06,1.615e-02,1.464e-02,1.635e-32,1.517e-03
9800,1543.07,1.613e-02,1.464e-02,1.381e-32,1.483e-03
9900,1558.62,1.547e-02,1.403e-02,1.627e-32,1.443e-03
10000,1573.46,1.536e-02,1.394e-02,1.454e-32,1.422e-03
10100,1588.22,1.545e-02,1.395e-02,1.274e-32,1.495e-03
10200,1603.04,1.708e-02,1.554e-02,1.849e-32,1.545e-03
10300,1618.26,1.810e-02,1.651e-02,1.512e-32,1.583e-03
10400,1633.36,1.445e-02,1.289e-02,1.800e-32,1.565e-03
10500,1648.64,1.675e-02,1.514e-02,2.063e-32,1.605e-03
10600,1663.49,1.621e-02,1.468e-02,1.438e-32,1.533e-03
10700,1678.33,1.607e-02,1.454e-02,1.734e-32,1.527e-03
10800,1693.30,1.652e-02,1.500e-02,1.381e-32,1.518e-03
10900,1708.20,1.481e-02,1.331e-02,1.816e-32,1.496e-03
11000,1723.10,1.245e-02,1.108e-02,1.545e-32,1.368e-03
11100,1738.13,1.692e-02,1.528e-02,1.742e-32,1.633e-03
11200,1753.10,1.587e-02,1.432e-02,1.643e-32,1.547e-03
11300,1767.99,1.531e-02,1.383e-02,1.611e-32,1.478e-03
11400,1782.94,1.654e-02,1.500e-02,1.890e-32,1.533e-03
11500,1797.87,1.517e-02,1.359e-02,2.194e-32,1.576e-03
11600,1812.74,1.667e-02,1.516e-02,7.642e-33,1.513e-03
11700,1827.66,1.590e-02,1.431e-02,1.709e-32,1.590e-03
11800,1842.75,1.809e-02,1.647e-02,1.561e-32,1.619e-03
11900,1857.61,1.851e-02,1.711e-02,1.734e-32,1.398e-03
12000,1872.38,1.171e-02,1.022e-02,1.668e-32,1.492e-03
12100,1887.43,1.660e-02,1.515e-02,1.767e-32,1.456e-03
12200,1902.37,1.477e-02,1.327e-02,1.759e-32,1.495e-03
12300,1917.27,1.618e-02,1.480e-02,1.471e-32,1.384e-03
12400,1932.07,1.420e-02,1.271e-02,1.512e-32,1.491e-03
12500,1946.84,1.670e-02,1.526e-02,1.652e-32,1.439e-03
12600,1961.61,1.628e-02,1.483e-02,1.602e-32,1.455e-03
12700,1976.51,1.625e-02,1.472e-02,1.997e-32,1.527e-03
12800,1991.62,1.506e-02,1.347e-02,1.726e-32,1.593e-03
12900,2006.48,1.437e-02,1.282e-02,1.915e-32,1.546e-03
13000,2021.33,1.503e-02,1.345e-02,1.602e-32,1.581e-03
13100,2036.23,1.482e-02,1.316e-02,1.109e-32,1.660e-03
13200,2050.88,1.461e-02,1.311e-02,1.487e-32,1.498e-03
13300,2066.61,1.881e-02,1.729e-02,2.046e-32,1.520e-03
13400,2082.07,1.616e-02,1.467e-02,1.939e-32,1.488e-03
13500,2097.01,1.566e-02,1.420e-02,1.570e-32,1.464e-03
13600,2111.81,1.768e-02,1.626e-02,1.816e-32,1.420e-03
13700,2126.48,1.640e-02,1.497e-02,1.989e-32,1.437e-03
13800,2141.31,1.521e-02,1.371e-02,1.496e-32,1.501e-03
13900,2156.35,1.640e-02,1.486e-02,1.939e-32,1.538e-03
14000,2171.12,1.617e-02,1.466e-02,1.742e-32,1.505e-03
14100,2186.13,1.585e-02,1.433e-02,1.233e-32,1.520e-03
14200,2201.05,1.657e-02,1.505e-02,2.021e-32,1.518e-03
14300,2216.53,1.650e-02,1.492e-02,1.915e-32,1.585e-03
14400,2231.85,1.627e-02,1.477e-02,1.972e-32,1.496e-03
14500,2247.25,1.351e-02,1.215e-02,2.079e-32,1.364e-03
14600,2262.09,1.674e-02,1.524e-02,1.372e-32,1.504e-03
14700,2276.83,1.596e-02,1.452e-02,1.520e-32,1.439e-03
14800,2291.69,1.646e-02,1.505e-02,1.726e-32,1.415e-03
14900,2306.51,1.474e-02,1.315e-02,1.832e-32,1.594e-03
15000,2321.44,1.632e-02,1.471e-02,1.808e-32,1.604e-03
15100,2336.43,1.865e-02,1.720e-02,2.424e-32,1.456e-03
15200,2351.36,1.657e-02,1.505e-02,1.265e-32,1.513e-03
15300,2366.23,1.638e-02,1.471e-02,2.038e-32,1.677e-03
15400,2381.03,1.562e-02,1.404e-02,1.915e-32,1.576e-03
15500,2395.92,1.749e-02,1.597e-02,1.685e-32,1.518e-03
15600,2410.90,1.532e-02,1.370e-02,1.339e-32,1.617e-03
15700,2425.81,1.482e-02,1.339e-02,1.816e-32,1.436e-03
15800,2440.67,1.563e-02,1.404e-02,1.520e-32,1.592e-03
15900,2455.62,1.851e-02,1.704e-02,1.175e-32,1.472e-03
16000,2470.57,1.630e-02,1.476e-02,1.487e-32,1.540e-03
16100,2485.41,1.559e-02,1.411e-02,1.446e-32,1.483e-03
16200,2500.29,1.714e-02,1.558e-02,1.438e-32,1.565e-03
16300,2515.09,1.738e-02,1.589e-02,1.717e-32,1.492e-03
16400,2530.01,1.310e-02,1.161e-02,1.668e-32,1.491e-03
16500,2544.83,1.529e-02,1.397e-02,2.063e-32,1.322e-03
16600,2559.66,1.626e-02,1.470e-02,1.775e-32,1.564e-03
16700,2574.56,1.618e-02,1.465e-02,2.038e-32,1.527e-03
16800,2589.47,1.796e-02,1.649e-02,1.874e-32,1.472e-03
16900,2604.38,1.753e-02,1.603e-02,1.627e-32,1.499e-03
17000,2619.26,1.852e-02,1.695e-02,1.906e-32,1.569e-03
17100,2634.29,1.489e-02,1.343e-02,1.553e-32,1.457e-03
17200,2649.17,1.455e-02,1.299e-02,1.611e-32,1.565e-03
17300,2664.18,1.524e-02,1.382e-02,1.685e-32,1.422e-03
17400,2678.97,1.685e-02,1.533e-02,2.063e-32,1.517e-03
17500,2693.83,1.550e-02,1.393e-02,1.545e-32,1.570e-03
17600,2708.58,1.560e-02,1.416e-02,1.750e-32,1.448e-03
17700,2723.35,1.530e-02,1.377e-02,1.939e-32,1.536e-03
17800,2738.15,1.608e-02,1.464e-02,1.224e-32,1.437e-03
17900,2753.04,1.739e-02,1.592e-02,2.671e-32,1.467e-03
18000,2767.84,1.691e-02,1.543e-02,1.767e-32,1.485e-03
18100,2782.67,1.372e-02,1.223e-02,2.219e-32,1.495e-03
18200,2797.70,1.445e-02,1.289e-02,1.545e-32,1.557e-03
18300,2812.90,1.572e-02,1.426e-02,1.783e-32,1.458e-03
18400,2827.86,1.594e-02,1.441e-02,1.685e-32,1.522e-03
18500,2842.81,1.560e-02,1.419e-02,1.816e-32,1.418e-03
18600,2858.01,1.614e-02,1.460e-02,1.643e-32,1.544e-03
18700,2873.02,1.811e-02,1.660e-02,1.865e-32,1.504e-03
18800,2887.82,1.629e-02,1.469e-02,1.652e-32,1.599e-03
18900,2902.57,1.660e-02,1.518e-02,1.849e-32,1.420e-03
19000,2917.33,1.527e-02,1.369e-02,1.676e-32,1.578e-03
19100,2932.10,1.767e-02,1.606e-02,1.397e-32,1.614e-03
19200,2946.94,1.545e-02,1.399e-02,1.759e-32,1.460e-03
19300,2961.80,1.745e-02,1.604e-02,2.367e-32,1.418e-03
19400,2976.59,1.694e-02,1.543e-02,1.676e-32,1.507e-03
19500,2991.46,1.711e-02,1.549e-02,1.561e-32,1.618e-03
19600,3006.22,1.522e-02,1.372e-02,1.832e-32,1.498e-03
19700,3020.99,1.764e-02,1.591e-02,1.307e-32,1.728e-03
19800,3035.80,1.766e-02,1.623e-02,1.643e-32,1.430e-03
19900,3050.69,1.720e-02,1.569e-02,1.315e-32,1.510e-03
20000,3067.70,1.594e-02,1.446e-02,1.496e-32,1.478e-03
