epoch,elapsed (s),Loss,IC,BC,F
0,0.20,2.8694e+00,2.8293e+00,4.7249e-33,4.0122e-02
100,15.69,1.5723e+00,1.5506e+00,4.6428e-33,2.1747e-02
200,31.40,5.6849e-01,5.4023e-01,1.0292e-32,2.8258e-02
300,46.89,1.3117e-01,1.1349e-01,2.1612e-32,1.7676e-02
400,62.47,3.3609e-02,2.2384e-02,2.1118e-32,1.1224e-02
500,78.42,2.4857e-02,1.8896e-02,2.3091e-32,5.9606e-03
600,94.39,2.0844e-02,1.6932e-02,3.0240e-32,3.9127e-03
700,110.51,1.7371e-02,1.4245e-02,2.8103e-32,3.1263e-03
800,127.08,1.7453e-02,1.4463e-02,2.4241e-32,2.9901e-03
900,143.06,1.6045e-02,1.3398e-02,2.1201e-32,2.6470e-03
1000,159.01,1.6226e-02,1.3783e-02,2.5309e-32,2.4432e-03
1100,175.32,1.4812e-02,1.2275e-02,1.4873e-32,2.5365e-03
1200,191.78,1.4125e-02,1.1683e-02,1.6106e-32,2.4421e-03
1300,208.59,1.3632e-02,1.1204e-02,2.2022e-32,2.4279e-03
1400,225.39,1.2211e-02,1.0033e-02,2.8925e-32,2.1781e-03
1500,242.52,9.3277e-03,7.4506e-03,2.1365e-32,1.8771e-03
1600,259.27,7.5271e-03,5.7680e-03,2.0379e-32,1.7591e-03
1700,275.72,7.5619e-03,6.0456e-03,2.0379e-32,1.5163e-03
1800,292.20,5.5798e-03,3.9752e-03,1.7092e-32,1.6047e-03
1900,308.53,4.5299e-03,3.3959e-03,1.7092e-32,1.1340e-03
2000,324.93,3.2769e-03,2.1066e-03,1.4545e-32,1.1703e-03
2100,341.26,2.7456e-03,1.7849e-03,2.5884e-32,9.6068e-04
2200,357.57,2.5818e-03,1.8691e-03,2.4077e-32,7.1263e-04
2300,374.31,1.5884e-03,1.0789e-03,1.8653e-32,5.0949e-04
2400,390.71,1.2281e-03,8.4387e-04,1.4052e-32,3.8428e-04
2500,406.96,8.0213e-04,5.1903e-04,2.9171e-32,2.8310e-04
2600,423.23,7.1939e-04,4.8225e-04,2.8268e-32,2.3714e-04
2700,439.85,5.7441e-04,3.9744e-04,3.1472e-32,1.7697e-04
2800,456.16,4.2561e-04,2.9144e-04,3.4841e-32,1.3417e-04
2900,472.40,3.8550e-04,2.7782e-04,2.4652e-32,1.0768e-04
3000,489.20,2.3280e-04,1.5120e-04,3.2376e-32,8.1607e-05
3100,505.68,2.0401e-04,1.2657e-04,2.7528e-32,7.7444e-05
3200,522.33,1.7389e-04,1.0990e-04,3.9772e-32,6.3991e-05
3300,539.20,1.4530e-04,8.6287e-05,2.6378e-32,5.9016e-05
3400,555.44,1.2937e-04,7.7064e-05,2.7281e-32,5.2308e-05
3500,571.86,9.9958e-05,5.7798e-05,2.0379e-32,4.2160e-05
3600,588.53,9.8213e-05,5.0202e-05,2.2844e-32,4.8012e-05
3700,604.66,6.2620e-05,2.8433e-05,2.7857e-32,3.4186e-05
3800,621.58,5.4698e-05,2.2850e-05,2.8432e-32,3.1848e-05
3900,637.81,4.6186e-05,2.2565e-05,2.1036e-32,2.3621e-05
4000,654.14,4.0714e-05,1.1905e-05,3.1226e-32,2.8809e-05
4100,670.13,4.0899e-05,1.2591e-05,3.7553e-32,2.8308e-05
4200,686.00,3.4849e-05,1.0287e-05,2.8596e-32,2.4562e-05
4300,702.37,3.4793e-05,1.1142e-05,3.7471e-32,2.3651e-05
4400,719.04,3.1982e-05,9.5678e-06,1.8078e-32,2.2414e-05
4500,735.23,3.4805e-05,1.2187e-05,1.9804e-32,2.2618e-05
4600,751.46,2.8951e-05,7.8535e-06,2.6624e-32,2.1097e-05
4700,768.04,2.5127e-05,7.9130e-06,2.5556e-32,1.7214e-05
4800,784.81,2.8152e-05,9.2387e-06,2.5063e-32,1.8913e-05
4900,802.51,2.3782e-05,6.6702e-06,2.4488e-32,1.7112e-05
5000,819.06,2.1286e-05,7.7202e-06,1.3887e-32,1.3566e-05
5100,835.69,2.4220e-05,7.4299e-06,2.6542e-32,1.6790e-05
5200,851.99,2.0747e-05,6.3842e-06,2.1447e-32,1.4363e-05
5300,868.45,2.0464e-05,6.0853e-06,2.3748e-32,1.4378e-05
5400,884.87,1.6802e-05,4.5453e-06,2.7857e-32,1.2257e-05
5500,901.36,1.6615e-05,4.6702e-06,2.6460e-32,1.1944e-05
5600,917.43,1.6088e-05,5.3186e-06,2.6788e-32,1.0770e-05
5700,933.96,1.5846e-05,4.4845e-06,1.9639e-32,1.1361e-05
5800,950.53,1.4505e-05,4.6772e-06,2.1036e-32,9.8278e-06
5900,966.32,1.3456e-05,4.7624e-06,2.2515e-32,8.6931e-06
6000,982.25,1.2250e-05,3.2027e-06,2.5474e-32,9.0470e-06
6100,998.46,1.2173e-05,3.8339e-06,2.5967e-32,8.3391e-06
6200,1014.35,1.1510e-05,3.8820e-06,2.1118e-32,7.6277e-06
6300,1030.22,1.1701e-05,3.7464e-06,3.3444e-32,7.9547e-06
6400,1046.74,9.7216e-06,3.0895e-06,4.4209e-32,6.6321e-06
6500,1063.32,8.5941e-06,2.8191e-06,2.4241e-32,5.7750e-06
6600,1079.32,9.7659e-06,3.7913e-06,2.9664e-32,5.9746e-06
6700,1096.03,8.8755e-06,2.7659e-06,2.6295e-32,6.1096e-06
6800,1112.71,8.8188e-06,2.7318e-06,1.8818e-32,6.0870e-06
6900,1129.04,7.4754e-06,2.2925e-06,1.7667e-32,5.1829e-06
7000,1145.49,6.9201e-06,2.2295e-06,1.9639e-32,4.6906e-06
7100,1161.78,6.9125e-06,1.9344e-06,3.0733e-32,4.9781e-06
7200,1178.08,6.2213e-06,1.8980e-06,2.1036e-32,4.3233e-06
7300,1194.36,6.4208e-06,1.9564e-06,1.7503e-32,4.4645e-06
7400,1210.72,6.2224e-06,2.1434e-06,2.4816e-32,4.0790e-06
7500,1226.81,5.2964e-06,1.5989e-06,2.1529e-32,3.6975e-06
7600,1243.05,5.2109e-06,1.4745e-06,2.4405e-32,3.7364e-06
7700,1259.72,4.6114e-06,1.3104e-06,3.6814e-32,3.3010e-06
7800,1278.14,4.5110e-06,1.0640e-06,2.1365e-32,3.4470e-06
7900,1296.74,4.8800e-06,1.1827e-06,2.2187e-32,3.6973e-06
8000,1315.33,4.1845e-06,1.2250e-06,2.0215e-32,2.9595e-06
8100,1333.61,4.2017e-06,1.1017e-06,2.0132e-32,3.1001e-06
8200,1349.30,3.9875e-06,9.6217e-07,2.6213e-32,3.0254e-06
8300,1364.96,3.6316e-06,9.2190e-07,2.7446e-32,2.7097e-06
8400,1380.85,3.3901e-06,8.5549e-07,2.4816e-32,2.5346e-06
8500,1397.12,3.1481e-06,6.9175e-07,2.4077e-32,2.4564e-06
8600,1413.05,3.0660e-06,6.7728e-07,2.3501e-32,2.3888e-06
8700,1428.95,2.9588e-06,6.5903e-07,2.0954e-32,2.2998e-06
8800,1444.82,2.6399e-06,5.3745e-07,3.2047e-32,2.1025e-06
8900,1460.65,2.6042e-06,5.3217e-07,2.1612e-32,2.0720e-06
9000,1476.68,2.3995e-06,5.5256e-07,2.5227e-32,1.8469e-06
9100,1492.50,2.5902e-06,4.9037e-07,2.4652e-32,2.0999e-06
9200,1508.52,2.2420e-06,4.1565e-07,2.0708e-32,1.8263e-06
9300,1525.31,2.1101e-06,3.6549e-07,2.6624e-32,1.7446e-06
9400,1541.63,1.9361e-06,3.4126e-07,2.4323e-32,1.5949e-06
9500,1559.65,2.1030e-06,4.0021e-07,2.7939e-32,1.7027e-06
9600,1578.60,1.7693e-06,2.9414e-07,2.4405e-32,1.4751e-06
9700,1597.46,1.8199e-06,2.3224e-07,1.8735e-32,1.5876e-06
9800,1616.22,1.8728e-06,2.6622e-07,2.2844e-32,1.6066e-06
9900,1635.16,1.5722e-06,2.3578e-07,2.4323e-32,1.3364e-06
10000,1653.88,1.5097e-06,2.0090e-07,3.0897e-32,1.3088e-06
10100,1672.81,1.3729e-06,1.5719e-07,2.5391e-32,1.2158e-06
10200,1691.14,1.4267e-06,2.0377e-07,3.1554e-32,1.2229e-06
10300,1709.38,1.3506e-06,1.4284e-07,3.4430e-32,1.2078e-06
10400,1728.04,1.1528e-06,1.2826e-07,2.7446e-32,1.0245e-06
10500,1746.47,1.2485e-06,1.3492e-07,2.6871e-32,1.1136e-06
10600,1764.46,1.1576e-06,1.3387e-07,2.4652e-32,1.0237e-06
10700,1781.16,1.0726e-06,1.1390e-07,2.1858e-32,9.5868e-07
10800,1797.15,1.1272e-06,9.2884e-08,2.1201e-32,1.0343e-06
10900,1813.24,1.0535e-06,1.1181e-07,3.5170e-32,9.4168e-07
11000,1829.16,1.0792e-06,1.2484e-07,2.1529e-32,9.5436e-07
11100,1845.41,8.6356e-07,1.0258e-07,2.2187e-32,7.6098e-07
11200,1861.41,1.1043e-06,1.1327e-07,2.5391e-32,9.9103e-07
11300,1877.42,1.4761e-06,1.6970e-07,2.6049e-32,1.3064e-06
11400,1893.73,7.4443e-07,6.5504e-08,2.1940e-32,6.7892e-07
11500,1910.31,7.9525e-07,7.2726e-08,2.1858e-32,7.2252e-07
11600,1926.99,7.2453e-07,8.6179e-08,1.9064e-32,6.3835e-07
11700,1943.53,7.5667e-07,5.6405e-08,2.0379e-32,7.0027e-07
11800,1960.20,7.9323e-07,4.5308e-08,2.6871e-32,7.4792e-07
11900,1977.18,6.0336e-07,5.3961e-08,3.0815e-32,5.4939e-07
12000,1994.51,6.9928e-07,7.5277e-08,2.5145e-32,6.2400e-07
12100,2011.44,7.0663e-07,6.4507e-08,2.5063e-32,6.4212e-07
12200,2028.38,7.3662e-07,6.4339e-08,2.5309e-32,6.7228e-07
12300,2045.25,6.0565e-07,5.3822e-08,2.2515e-32,5.5183e-07
12400,2061.74,5.5176e-07,5.2729e-08,2.0625e-32,4.9903e-07
12500,2078.18,5.3001e-07,4.8853e-08,2.9664e-32,4.8116e-07
12600,2094.38,5.5462e-07,3.6961e-08,1.8818e-32,5.1766e-07
12700,2111.19,5.0740e-07,2.9169e-08,3.0240e-32,4.7823e-07
12800,2127.66,5.1589e-07,3.9954e-08,2.8925e-32,4.7593e-07
12900,2144.29,5.0283e-07,3.5636e-08,2.7446e-32,4.6719e-07
13000,2161.06,5.4054e-07,5.5989e-08,2.7774e-32,4.8455e-07
13100,2178.35,6.0186e-07,1.0238e-07,2.1694e-32,4.9948e-07
13200,2194.73,4.0844e-07,2.8081e-08,2.2433e-32,3.8036e-07
13300,2210.74,3.8068e-07,2.3378e-08,2.8761e-32,3.5730e-07
13400,2226.72,4.5744e-07,2.5653e-08,2.1529e-32,4.3178e-07
