epoch,elapsed (s),Loss,IC,BC,F
0,0.18,4.839e+00,4.173e+00,1.655e-32,6.660e-01
100,34.00,2.795e+00,2.669e+00,9.922e-33,1.262e-01
200,51.79,1.627e+00,1.573e+00,1.366e-32,5.388e-02
300,69.23,8.058e-01,7.832e-01,1.939e-32,2.263e-02
400,86.68,3.144e-01,2.898e-01,2.071e-32,2.466e-02
500,104.11,1.015e-01,8.048e-02,2.662e-32,2.107e-02
600,121.55,4.750e-02,3.033e-02,2.687e-32,1.718e-02
700,138.99,3.165e-02,2.195e-02,2.613e-32,9.705e-03
800,156.60,2.562e-02,1.848e-02,2.284e-32,7.149e-03
900,174.18,2.868e-02,2.442e-02,2.810e-32,4.259e-03
1000,191.68,2.647e-02,2.293e-02,2.054e-32,3.540e-03
1100,209.18,2.067e-02,1.813e-02,1.808e-32,2.547e-03
1200,226.68,2.224e-02,1.988e-02,2.112e-32,2.357e-03
1300,244.05,2.365e-02,2.130e-02,2.498e-32,2.344e-03
1400,261.42,2.045e-02,1.837e-02,2.243e-32,2.083e-03
1500,278.80,2.321e-02,2.146e-02,2.835e-32,1.756e-03
1600,296.18,1.615e-02,1.469e-02,2.210e-32,1.457e-03
1700,383.09,1.954e-02,1.803e-02,2.630e-32,1.513e-03
1800,891.97,1.907e-02,1.775e-02,2.703e-32,1.325e-03
1900,909.18,1.684e-02,1.552e-02,2.202e-32,1.313e-03
2000,926.30,1.996e-02,1.864e-02,2.358e-32,1.321e-03
2100,943.96,1.902e-02,1.765e-02,2.465e-32,1.370e-03
2200,961.33,1.749e-02,1.638e-02,1.915e-32,1.117e-03
2300,978.86,1.886e-02,1.768e-02,2.046e-32,1.180e-03
2400,996.89,2.101e-02,1.977e-02,2.531e-32,1.246e-03
2500,1014.93,1.991e-02,1.860e-02,2.202e-32,1.304e-03
2600,1032.59,1.857e-02,1.720e-02,1.841e-32,1.376e-03
2700,1050.63,2.083e-02,1.974e-02,2.104e-32,1.087e-03
2800,1068.37,1.918e-02,1.795e-02,1.874e-32,1.227e-03
2900,1086.02,1.934e-02,1.792e-02,1.832e-32,1.420e-03
3000,1103.81,1.912e-02,1.782e-02,2.465e-32,1.302e-03
3100,1121.87,1.719e-02,1.605e-02,1.890e-32,1.131e-03
3200,1139.35,1.639e-02,1.492e-02,1.964e-32,1.465e-03
3300,1156.87,1.803e-02,1.661e-02,2.293e-32,1.426e-03
3400,1174.80,1.768e-02,1.635e-02,2.564e-32,1.332e-03
3500,1192.85,1.779e-02,1.604e-02,1.939e-32,1.747e-03
3600,1211.01,1.754e-02,1.593e-02,2.038e-32,1.612e-03
3700,1230.45,1.852e-02,1.700e-02,2.104e-32,1.522e-03
3800,1248.02,1.766e-02,1.616e-02,1.668e-32,1.505e-03
3900,1265.61,1.884e-02,1.706e-02,2.465e-32,1.782e-03
4000,1283.11,1.746e-02,1.582e-02,2.178e-32,1.643e-03
4100,1301.01,1.744e-02,1.598e-02,1.857e-32,1.466e-03
4200,1318.72,1.810e-02,1.656e-02,2.243e-32,1.541e-03
4300,1336.16,1.681e-02,1.510e-02,2.613e-32,1.710e-03
4400,1353.92,1.691e-02,1.523e-02,1.898e-32,1.684e-03
4500,1371.66,1.556e-02,1.378e-02,2.539e-32,1.773e-03
4600,1389.64,1.942e-02,1.778e-02,1.948e-32,1.637e-03
4700,1407.29,2.003e-02,1.819e-02,2.186e-32,1.847e-03
4800,1424.96,1.916e-02,1.748e-02,2.334e-32,1.681e-03
4900,1442.74,1.690e-02,1.523e-02,2.087e-32,1.674e-03
5000,1460.47,1.858e-02,1.680e-02,2.851e-32,1.784e-03
5100,1478.18,1.880e-02,1.691e-02,2.136e-32,1.890e-03
5200,1495.76,1.906e-02,1.710e-02,2.178e-32,1.960e-03
5300,1513.96,2.011e-02,1.840e-02,1.865e-32,1.710e-03
5400,1531.97,1.629e-02,1.451e-02,2.202e-32,1.781e-03
5500,1549.87,1.798e-02,1.627e-02,2.063e-32,1.716e-03
5600,1567.78,2.057e-02,1.875e-02,2.293e-32,1.817e-03
5700,1585.30,1.574e-02,1.399e-02,1.816e-32,1.746e-03
5800,1603.08,1.402e-02,1.186e-02,2.104e-32,2.156e-03
5900,1621.05,1.686e-02,1.498e-02,2.260e-32,1.882e-03
6000,1638.83,1.668e-02,1.490e-02,2.597e-32,1.783e-03
6100,1656.56,1.796e-02,1.595e-02,1.865e-32,2.014e-03
6200,1674.17,1.767e-02,1.594e-02,2.424e-32,1.732e-03
6300,1691.78,1.505e-02,1.332e-02,2.071e-32,1.730e-03
6400,1709.84,1.555e-02,1.362e-02,2.391e-32,1.936e-03
6500,1727.50,1.706e-02,1.544e-02,1.791e-32,1.622e-03
6600,1745.38,1.857e-02,1.642e-02,2.432e-32,2.150e-03
6700,1763.01,1.861e-02,1.670e-02,1.676e-32,1.914e-03
6800,1780.82,1.989e-02,1.781e-02,2.531e-32,2.076e-03
6900,1798.68,1.600e-02,1.440e-02,2.030e-32,1.602e-03
7000,1816.80,1.835e-02,1.664e-02,1.841e-32,1.710e-03
7100,1834.57,1.763e-02,1.548e-02,1.956e-32,2.158e-03
7200,1852.48,1.852e-02,1.637e-02,2.728e-32,2.148e-03
7300,1870.28,1.375e-02,1.181e-02,2.210e-32,1.943e-03
7400,1887.90,1.823e-02,1.637e-02,1.643e-32,1.866e-03
7500,1905.44,1.606e-02,1.417e-02,1.496e-32,1.884e-03
7600,1923.58,1.814e-02,1.629e-02,2.095e-32,1.852e-03
7700,1942.29,1.924e-02,1.723e-02,2.449e-32,2.006e-03
7800,1961.12,1.741e-02,1.549e-02,1.898e-32,1.924e-03
7900,1980.94,1.816e-02,1.640e-02,2.531e-32,1.761e-03
8000,2000.63,1.959e-02,1.767e-02,2.260e-32,1.923e-03
8100,2019.07,1.649e-02,1.448e-02,2.104e-32,2.015e-03
8200,2037.12,2.130e-02,1.910e-02,1.627e-32,2.198e-03
8300,2055.08,1.876e-02,1.697e-02,1.906e-32,1.795e-03
8400,2073.21,1.921e-02,1.738e-02,1.800e-32,1.829e-03
8500,2091.19,1.667e-02,1.467e-02,2.539e-32,1.996e-03
8600,2108.97,1.692e-02,1.506e-02,2.490e-32,1.860e-03
8700,2126.77,1.963e-02,1.775e-02,1.939e-32,1.882e-03
8800,2144.48,1.696e-02,1.493e-02,2.276e-32,2.037e-03
8900,2162.58,1.944e-02,1.743e-02,2.325e-32,2.010e-03
9000,2180.38,1.923e-02,1.736e-02,2.087e-32,1.873e-03
9100,2198.09,1.942e-02,1.744e-02,1.939e-32,1.978e-03
9200,2215.96,1.746e-02,1.547e-02,1.964e-32,1.989e-03
9300,2233.68,2.076e-02,1.894e-02,2.153e-32,1.818e-03
9400,2251.48,1.782e-02,1.588e-02,1.923e-32,1.942e-03
9500,2269.60,1.565e-02,1.396e-02,1.685e-32,1.689e-03
9600,2287.27,1.684e-02,1.500e-02,1.915e-32,1.843e-03
9700,2305.08,1.682e-02,1.496e-02,1.701e-32,1.866e-03
9800,2322.62,1.708e-02,1.516e-02,3.295e-32,1.928e-03
9900,2340.73,1.423e-02,1.267e-02,2.235e-32,1.563e-03
10000,2358.89,1.794e-02,1.594e-02,2.301e-32,2.002e-03
10100,2376.94,1.976e-02,1.789e-02,2.063e-32,1.870e-03
10200,2394.80,1.644e-02,1.458e-02,2.136e-32,1.858e-03
10300,2413.02,1.691e-02,1.458e-02,2.564e-32,2.333e-03
10400,2430.98,1.889e-02,1.696e-02,1.709e-32,1.934e-03
10500,2448.92,1.664e-02,1.467e-02,2.432e-32,1.968e-03
10600,2466.79,1.611e-02,1.421e-02,1.906e-32,1.896e-03
10700,2484.60,1.913e-02,1.709e-02,1.898e-32,2.043e-03
10800,2502.57,1.791e-02,1.595e-02,1.865e-32,1.959e-03
10900,2520.45,1.904e-02,1.692e-02,2.539e-32,2.121e-03
11000,2538.37,1.851e-02,1.661e-02,2.005e-32,1.901e-03
11100,2556.08,1.717e-02,1.529e-02,2.301e-32,1.879e-03
11200,2574.02,1.676e-02,1.490e-02,1.997e-32,1.854e-03
11300,2591.80,2.001e-02,1.839e-02,2.638e-32,1.619e-03
11400,2611.31,1.995e-02,1.786e-02,2.276e-32,2.094e-03
11500,2630.95,1.615e-02,1.425e-02,2.432e-32,1.894e-03
11600,2651.35,1.636e-02,1.457e-02,2.892e-32,1.792e-03
11700,2671.72,1.548e-02,1.371e-02,2.079e-32,1.770e-03
11800,2691.08,1.727e-02,1.536e-02,2.128e-32,1.915e-03
11900,2709.07,1.618e-02,1.411e-02,2.506e-32,2.075e-03
12000,2726.92,1.783e-02,1.576e-02,1.898e-32,2.074e-03
12100,2745.13,1.523e-02,1.333e-02,1.923e-32,1.899e-03
12200,2762.97,1.969e-02,1.787e-02,2.260e-32,1.821e-03
12300,2780.86,1.549e-02,1.377e-02,2.375e-32,1.724e-03
12400,2799.02,1.460e-02,1.273e-02,2.564e-32,1.879e-03
12500,2816.88,1.842e-02,1.642e-02,2.465e-32,2.002e-03
12600,2834.92,1.891e-02,1.695e-02,1.898e-32,1.959e-03
12700,2852.44,1.922e-02,1.734e-02,2.161e-32,1.875e-03
12800,2870.87,2.113e-02,1.869e-02,2.071e-32,2.435e-03
12900,2889.13,1.776e-02,1.581e-02,1.685e-32,1.952e-03
13000,2906.57,1.986e-02,1.786e-02,1.931e-32,2.007e-03
13100,2923.97,1.636e-02,1.445e-02,2.679e-32,1.910e-03
