epoch,elapsed (s),Loss,IC,BC,F
4000,738.98,8.303e-03,5.690e-03,2.120e-32,2.613e-03
4100,756.65,5.372e-03,3.068e-03,1.586e-32,2.304e-03
4200,774.34,4.942e-03,2.904e-03,2.342e-32,2.038e-03
4300,792.06,4.770e-03,3.074e-03,2.104e-32,1.696e-03
4400,809.75,3.475e-03,1.846e-03,2.021e-32,1.629e-03
4500,828.35,3.135e-03,1.658e-03,2.983e-32,1.477e-03
4600,846.66,2.480e-03,1.386e-03,2.202e-32,1.094e-03
4700,864.81,1.799e-03,7.494e-04,2.884e-32,1.050e-03
4800,882.63,1.494e-03,5.781e-04,2.317e-32,9.162e-04
4900,900.83,1.103e-03,3.245e-04,2.523e-32,7.782e-04
5000,918.80,8.512e-04,2.542e-04,2.186e-32,5.970e-04
5100,937.15,6.848e-04,1.889e-04,2.325e-32,4.959e-04
5200,955.56,6.779e-04,2.208e-04,2.827e-32,4.571e-04
5300,974.48,5.023e-04,1.548e-04,2.892e-32,3.475e-04
5400,992.86,4.308e-04,1.220e-04,2.219e-32,3.088e-04
5500,1011.84,3.994e-04,1.234e-04,2.432e-32,2.760e-04
5600,1031.84,3.466e-04,9.369e-05,3.188e-32,2.529e-04
5700,1053.25,3.101e-04,8.500e-05,2.013e-32,2.251e-04
5800,1073.79,2.917e-04,9.018e-05,2.383e-32,2.015e-04
5900,1092.94,2.445e-04,5.958e-05,2.498e-32,1.849e-04
6000,1110.89,2.532e-04,6.737e-05,2.145e-32,1.858e-04
6100,1128.99,2.292e-04,5.821e-05,2.621e-32,1.709e-04
6200,1147.10,2.068e-04,5.111e-05,2.013e-32,1.557e-04
6300,1165.13,1.886e-04,4.675e-05,2.687e-32,1.419e-04
6400,1182.89,1.576e-04,3.211e-05,2.638e-32,1.255e-04
6500,1200.94,1.456e-04,3.881e-05,2.810e-32,1.068e-04
6600,1218.65,1.365e-04,2.444e-05,2.334e-32,1.121e-04
6700,1236.48,1.282e-04,2.601e-05,3.155e-32,1.022e-04
6800,1254.56,1.263e-04,2.545e-05,2.473e-32,1.009e-04
6900,1272.60,9.967e-05,1.741e-05,2.860e-32,8.226e-05
7000,1290.68,9.821e-05,2.001e-05,3.221e-32,7.820e-05
7100,1308.84,1.017e-04,1.959e-05,2.276e-32,8.215e-05
7200,1326.81,8.763e-05,1.473e-05,2.827e-32,7.290e-05
7300,1345.23,8.661e-05,1.853e-05,2.654e-32,6.807e-05
7400,1363.83,7.747e-05,1.635e-05,3.180e-32,6.111e-05
7500,1382.68,7.080e-05,1.406e-05,2.441e-32,5.675e-05
7600,1400.49,6.724e-05,1.264e-05,2.342e-32,5.461e-05
7700,1422.25,6.293e-05,1.021e-05,2.999e-32,5.272e-05
7800,1443.94,5.639e-05,1.107e-05,2.745e-32,4.533e-05
7900,1464.80,5.137e-05,9.605e-06,3.147e-32,4.176e-05
8000,1498.77,4.690e-05,8.000e-06,2.860e-32,3.890e-05
8100,1522.58,4.371e-05,6.552e-06,1.906e-32,3.716e-05
8200,1543.74,4.397e-05,7.262e-06,2.383e-32,3.671e-05
8300,1561.82,3.869e-05,7.566e-06,2.860e-32,3.112e-05
8400,1579.71,3.548e-05,5.925e-06,2.038e-32,2.955e-05
8500,1597.56,3.447e-05,5.366e-06,2.375e-32,2.910e-05
8600,1615.31,3.278e-05,5.193e-06,2.703e-32,2.759e-05
8700,1633.18,3.390e-05,4.423e-06,2.383e-32,2.947e-05
8800,1651.02,2.761e-05,3.640e-06,3.024e-32,2.397e-05
8900,1668.76,2.754e-05,3.838e-06,2.153e-32,2.370e-05
9000,1686.73,2.440e-05,2.508e-06,2.958e-32,2.189e-05
9100,1704.48,2.395e-05,3.357e-06,3.369e-32,2.060e-05
9200,1722.29,2.130e-05,2.943e-06,3.459e-32,1.836e-05
9300,1740.03,2.073e-05,2.353e-06,2.638e-32,1.838e-05
9400,1758.45,2.142e-05,2.950e-06,2.621e-32,1.847e-05
9500,1776.90,1.969e-05,2.399e-06,3.024e-32,1.730e-05
9600,1795.41,1.671e-05,2.195e-06,3.032e-32,1.452e-05
9700,1813.42,1.751e-05,1.792e-06,2.301e-32,1.572e-05
9800,1831.33,1.665e-05,2.041e-06,2.687e-32,1.461e-05
9900,1850.59,1.737e-05,1.905e-06,2.630e-32,1.547e-05
10000,1871.25,1.620e-05,1.786e-06,2.449e-32,1.441e-05
10100,1892.86,1.465e-05,1.438e-06,2.605e-32,1.321e-05
10200,1914.67,1.377e-05,1.614e-06,2.408e-32,1.215e-05
10300,1935.28,1.287e-05,1.110e-06,2.712e-32,1.176e-05
10400,1956.24,1.231e-05,1.045e-06,2.753e-32,1.127e-05
10500,1977.71,1.159e-05,9.864e-07,2.490e-32,1.060e-05
10600,2056.46,1.065e-05,1.134e-06,2.621e-32,9.514e-06
10700,2074.26,1.093e-05,8.805e-07,2.761e-32,1.004e-05
10800,2101.60,1.020e-05,9.833e-07,2.539e-32,9.216e-06
10900,2119.33,9.546e-06,1.190e-06,3.591e-32,8.356e-06
11000,2137.05,8.366e-06,9.125e-07,2.556e-32,7.453e-06
11100,2164.87,8.152e-06,7.843e-07,2.457e-32,7.368e-06
11200,2476.44,8.084e-06,8.945e-07,2.186e-32,7.190e-06
11300,2493.60,8.401e-06,7.526e-07,2.621e-32,7.649e-06
11400,2511.12,7.730e-06,7.011e-07,2.465e-32,7.029e-06
11500,2628.45,7.019e-06,7.016e-07,2.843e-32,6.318e-06
11600,2649.10,6.460e-06,8.377e-07,2.416e-32,5.623e-06
11700,2667.51,6.735e-06,6.665e-07,3.336e-32,6.068e-06
11800,2685.57,6.960e-06,8.016e-07,3.279e-32,6.158e-06
11900,2703.70,6.481e-06,7.295e-07,2.851e-32,5.752e-06
12000,2722.06,6.015e-06,6.103e-07,2.934e-32,5.404e-06
12100,2740.73,6.029e-06,6.932e-07,2.564e-32,5.335e-06
12200,2759.25,5.772e-06,4.952e-07,2.227e-32,5.277e-06
12300,2777.65,4.907e-06,3.754e-07,2.186e-32,4.532e-06
12400,2796.27,4.648e-06,3.801e-07,2.728e-32,4.268e-06
12500,2814.56,4.927e-06,6.002e-07,2.851e-32,4.327e-06
12600,2832.49,4.531e-06,6.150e-07,3.032e-32,3.916e-06
12700,2850.77,4.562e-06,5.622e-07,3.484e-32,4.000e-06
12800,2868.93,4.422e-06,5.291e-07,2.654e-32,3.893e-06
12900,2886.94,4.033e-06,5.925e-07,3.073e-32,3.440e-06
13000,2904.75,3.714e-06,3.791e-07,3.090e-32,3.335e-06
13100,2923.00,4.501e-06,4.649e-07,2.547e-32,4.036e-06
13200,2941.19,3.752e-06,3.314e-07,3.024e-32,3.421e-06
13300,2958.91,4.060e-06,6.611e-07,2.194e-32,3.399e-06
13400,2976.92,4.428e-06,1.027e-06,2.950e-32,3.401e-06
13500,2995.90,3.846e-06,3.447e-07,2.712e-32,3.501e-06
13600,3017.90,3.566e-06,3.743e-07,2.383e-32,3.192e-06
13700,3037.85,3.485e-06,4.452e-07,1.791e-32,3.040e-06
13800,3056.21,3.403e-06,3.351e-07,2.769e-32,3.067e-06
13900,3074.10,3.469e-06,5.098e-07,2.021e-32,2.960e-06
14000,3091.84,3.035e-06,3.404e-07,2.588e-32,2.694e-06
14100,3109.58,3.037e-06,2.693e-07,2.317e-32,2.767e-06
14200,3127.27,3.489e-06,5.277e-07,3.517e-32,2.962e-06
14300,3145.21,2.923e-06,2.987e-07,3.008e-32,2.624e-06
14400,3163.87,2.921e-06,2.991e-07,2.720e-32,2.621e-06
14500,3181.87,3.151e-06,2.779e-07,2.588e-32,2.873e-06
14600,3199.81,2.764e-06,2.716e-07,3.131e-32,2.493e-06
14700,3217.65,2.551e-06,2.886e-07,2.786e-32,2.263e-06
14800,3236.11,2.707e-06,2.753e-07,2.424e-32,2.432e-06
14900,3254.12,3.214e-06,6.642e-07,2.777e-32,2.550e-06
15000,3271.87,3.120e-06,8.750e-07,2.399e-32,2.245e-06
15100,3289.76,2.329e-06,2.480e-07,2.104e-32,2.081e-06
15200,3308.09,2.665e-06,3.871e-07,2.646e-32,2.278e-06
15300,3326.15,2.109e-06,2.604e-07,3.016e-32,1.849e-06
15400,3344.16,2.382e-06,2.469e-07,3.238e-32,2.135e-06
15500,3361.97,2.218e-06,2.663e-07,2.613e-32,1.952e-06
15600,3379.85,2.315e-06,4.692e-07,3.320e-32,1.846e-06
15700,3397.67,2.104e-06,2.029e-07,2.506e-32,1.901e-06
15800,3415.61,1.962e-06,1.836e-07,2.317e-32,1.779e-06
15900,3433.72,2.101e-06,4.756e-07,2.449e-32,1.626e-06
16000,3452.17,1.996e-06,3.042e-07,2.761e-32,1.692e-06
16100,3474.07,1.898e-06,1.969e-07,2.983e-32,1.701e-06
16200,3495.77,1.887e-06,2.259e-07,1.800e-32,1.661e-06
16300,3514.90,1.819e-06,1.932e-07,2.917e-32,1.626e-06
16400,3532.99,2.096e-06,4.522e-07,2.416e-32,1.644e-06
16500,3550.94,2.711e-06,1.243e-06,3.123e-32,1.468e-06
16600,3569.33,1.814e-06,2.817e-07,2.662e-32,1.532e-06
16700,3590.58,1.923e-06,2.437e-07,2.424e-32,1.680e-06
16800,3612.62,1.834e-06,3.515e-07,3.632e-32,1.483e-06
16900,3631.02,1.588e-06,2.598e-07,2.621e-32,1.328e-06
17000,3649.43,1.686e-06,2.953e-07,2.745e-32,1.391e-06
17100,3667.61,2.641e-06,8.406e-07,2.424e-32,1.800e-06
17200,3685.49,1.603e-06,2.063e-07,2.210e-32,1.397e-06
17300,3703.42,1.580e-06,1.672e-07,2.145e-32,1.413e-06
17400,3721.32,1.903e-06,4.029e-07,2.449e-32,1.500e-06
17500,3739.43,1.375e-06,1.937e-07,2.506e-32,1.181e-06
17600,3757.43,1.814e-06,2.850e-07,2.539e-32,1.529e-06
17700,3776.33,1.416e-06,2.535e-07,2.802e-32,1.162e-06
17800,3794.76,1.335e-06,1.525e-07,2.646e-32,1.183e-06
17900,3812.95,1.603e-06,2.275e-07,2.358e-32,1.376e-06
18000,3830.77,1.344e-06,1.515e-07,2.178e-32,1.192e-06
18100,3849.01,1.371e-06,1.268e-07,2.498e-32,1.244e-06
18200,3871.43,1.332e-06,1.927e-07,3.632e-32,1.140e-06
18300,3889.31,1.259e-06,1.525e-07,2.687e-32,1.107e-06
18400,3907.10,1.256e-06,2.352e-07,2.934e-32,1.021e-06
18500,3924.91,1.650e-06,3.902e-07,2.892e-32,1.260e-06
18600,3942.75,1.181e-06,1.729e-07,2.868e-32,1.008e-06
18700,3960.65,1.634e-06,3.648e-07,2.794e-32,1.269e-06
18800,3978.58,1.469e-06,4.330e-07,2.268e-32,1.036e-06
18900,3996.54,1.140e-06,1.033e-07,2.671e-32,1.037e-06
19000,4014.56,1.531e-06,2.942e-07,2.334e-32,1.237e-06
19100,4032.41,1.226e-06,2.019e-07,2.777e-32,1.024e-06
19200,4050.20,1.118e-06,8.428e-08,2.482e-32,1.033e-06
19300,4069.02,1.125e-06,1.091e-07,2.547e-32,1.016e-06
19400,4087.41,1.143e-06,2.265e-07,3.221e-32,9.162e-07
19500,4105.37,1.013e-06,1.077e-07,2.301e-32,9.058e-07
19600,4123.28,1.229e-06,2.633e-07,2.531e-32,9.653e-07
19700,4141.64,1.073e-06,2.286e-07,2.736e-32,8.447e-07
19800,4160.33,1.302e-06,1.919e-07,3.550e-32,1.110e-06
19900,4178.20,1.101e-06,1.238e-07,3.583e-32,9.769e-07
20000,4198.40,9.701e-07,7.469e-08,2.613e-32,8.954e-07
