epoch,elapsed (s),Loss,IC,BC,F
0,0.21,3.1409e+00,3.1275e+00,5.7820e-33,1.3394e-02
100,19.39,1.8304e+00,1.8188e+00,1.2043e-32,1.1637e-02
200,38.19,7.4415e-01,6.8815e-01,3.1102e-32,5.6002e-02
300,57.96,1.6338e-01,1.4134e-01,4.7660e-32,2.2046e-02
400,77.23,3.7425e-02,2.8685e-02,5.2755e-32,8.7399e-03
500,96.66,2.4090e-02,1.9060e-02,7.9626e-32,5.0301e-03
600,115.89,2.2954e-02,2.0070e-02,5.8672e-32,2.8839e-03
700,135.41,1.9832e-02,1.7323e-02,9.5485e-32,2.5087e-03
800,154.59,1.7802e-02,1.6076e-02,9.2116e-32,1.7257e-03
900,174.02,1.6658e-02,1.5125e-02,4.5935e-32,1.5326e-03
1000,193.24,1.9310e-02,1.7924e-02,4.2976e-32,1.3858e-03
1100,212.35,2.0941e-02,1.9559e-02,5.5549e-32,1.3817e-03
1200,231.25,1.8817e-02,1.7505e-02,7.8557e-32,1.3119e-03
1300,250.05,1.9063e-02,1.7604e-02,7.7243e-32,1.4585e-03
1400,269.23,1.5977e-02,1.4421e-02,5.5385e-32,1.5564e-03
1500,288.39,1.6590e-02,1.4990e-02,6.8779e-32,1.5999e-03
1600,308.97,1.5114e-02,1.3383e-02,8.1844e-32,1.7304e-03
1700,328.38,1.5525e-02,1.3464e-02,5.0372e-32,2.0609e-03
1800,347.93,1.5658e-02,1.3471e-02,6.2780e-32,2.1879e-03
1900,368.28,1.7085e-02,1.4606e-02,4.5031e-32,2.4785e-03
2000,388.09,1.1924e-02,9.2072e-03,6.3355e-32,2.7171e-03
2100,407.30,1.1077e-02,8.5517e-03,5.9000e-32,2.5253e-03
2200,426.94,1.1820e-02,9.0408e-03,7.1573e-32,2.7790e-03
2300,446.15,9.1710e-03,6.5138e-03,8.9076e-32,2.6572e-03
2400,465.11,7.5489e-03,5.1137e-03,4.8318e-32,2.4352e-03
2500,484.14,5.1307e-03,3.1487e-03,6.6478e-32,1.9820e-03
2600,503.40,3.4184e-03,1.7431e-03,8.6364e-32,1.6753e-03
2700,523.21,2.2372e-03,9.3949e-04,5.9082e-32,1.2977e-03
2800,542.69,1.2379e-03,3.2068e-04,6.2451e-32,9.1718e-04
2900,561.79,1.0665e-03,1.7546e-04,7.6503e-32,8.9108e-04
3000,580.87,8.7602e-04,9.4147e-05,6.4095e-32,7.8188e-04
3100,600.77,7.1160e-04,8.7626e-05,8.6364e-32,6.2398e-04
3200,620.76,6.3040e-04,8.1161e-05,6.4424e-32,5.4923e-04
3300,640.54,4.9251e-04,5.9156e-05,8.8829e-32,4.3336e-04
3400,661.23,4.2476e-04,5.0003e-05,6.8286e-32,3.7476e-04
3500,681.57,3.9870e-04,4.7622e-05,6.5081e-32,3.5108e-04
3600,703.17,3.1050e-04,4.4283e-05,6.3191e-32,2.6621e-04
3700,722.95,3.7689e-04,6.5386e-05,7.3216e-32,3.1150e-04
3800,742.20,3.1173e-04,5.8260e-05,7.9626e-32,2.5347e-04
3900,761.43,2.9134e-04,5.7520e-05,8.0940e-32,2.3382e-04
4000,780.80,2.3885e-04,5.3005e-05,8.0119e-32,1.8584e-04
4100,800.15,2.1455e-04,4.2659e-05,1.3427e-31,1.7189e-04
4200,819.40,2.0244e-04,3.8897e-05,6.6560e-32,1.6354e-04
4300,838.57,1.8680e-04,4.3144e-05,7.4367e-32,1.4366e-04
4400,858.37,1.7190e-04,4.4094e-05,7.1984e-32,1.2780e-04
4500,877.86,1.5405e-04,4.0213e-05,6.8779e-32,1.1384e-04
4600,897.03,1.4011e-04,4.3080e-05,4.4538e-32,9.7034e-05
4700,916.54,1.4667e-04,4.6878e-05,7.5764e-32,9.9787e-05
4800,935.83,1.3145e-04,4.6806e-05,7.4695e-32,8.4647e-05
4900,954.99,1.1219e-04,4.3823e-05,7.7325e-32,6.8365e-05
5000,974.57,1.0130e-04,3.9505e-05,9.6635e-32,6.1799e-05
5100,993.71,1.0085e-04,3.9608e-05,4.2730e-32,6.1237e-05
5200,1012.85,9.0180e-05,3.7607e-05,4.5770e-32,5.2573e-05
5300,1032.04,8.7480e-05,3.3371e-05,6.6231e-32,5.4109e-05
5400,1052.36,8.2619e-05,3.3342e-05,8.2502e-32,4.9277e-05
5500,1071.78,7.4921e-05,3.2899e-05,6.5328e-32,4.2022e-05
5600,1091.74,7.0359e-05,3.2184e-05,4.2648e-32,3.8176e-05
5700,1111.46,6.1958e-05,2.6380e-05,5.9740e-32,3.5578e-05
5800,1131.21,6.1797e-05,2.8723e-05,6.9272e-32,3.3074e-05
5900,1150.45,5.7192e-05,2.7885e-05,6.1383e-32,2.9307e-05
6000,1169.75,6.1696e-05,2.9047e-05,8.3652e-32,3.2649e-05
