epoch,elapsed (s),Loss,IC,BC,F
0,0.37,2.474e+00,2.471e+00,2.080e-33,2.484e-03
100,29.53,1.263e+00,1.261e+00,2.897e-33,2.208e-03
200,57.96,6.205e-01,6.170e-01,6.060e-33,3.524e-03
300,86.96,1.866e-01,1.805e-01,6.245e-33,6.022e-03
400,161.37,5.753e-02,5.246e-02,9.203e-33,5.063e-03
500,189.92,2.798e-02,2.564e-02,1.200e-32,2.345e-03
600,219.14,1.820e-02,1.709e-02,1.413e-32,1.107e-03
700,248.43,1.978e-02,1.895e-02,9.861e-33,8.225e-04
800,277.81,2.032e-02,1.971e-02,1.052e-32,6.122e-04
900,305.78,1.855e-02,1.796e-02,8.464e-33,5.889e-04
1000,334.39,2.153e-02,2.108e-02,9.286e-33,4.532e-04
1100,362.45,1.910e-02,1.865e-02,1.216e-32,4.502e-04
1200,391.36,1.955e-02,1.918e-02,1.003e-32,3.632e-04
1300,420.39,2.113e-02,2.080e-02,8.464e-33,3.327e-04
1400,449.42,2.173e-02,2.143e-02,1.257e-32,2.977e-04
1500,477.39,1.991e-02,1.962e-02,8.793e-33,2.880e-04
1600,505.34,2.001e-02,1.968e-02,1.159e-32,3.305e-04
1700,533.54,1.828e-02,1.798e-02,1.101e-32,2.979e-04
1800,561.66,2.428e-02,2.385e-02,8.957e-33,4.330e-04
1900,589.71,1.766e-02,1.716e-02,9.696e-33,4.957e-04
2000,617.97,2.131e-02,2.061e-02,1.044e-32,6.980e-04
2100,646.34,1.892e-02,1.809e-02,1.003e-32,8.298e-04
2200,674.39,1.685e-02,1.570e-02,1.504e-32,1.157e-03
2300,703.30,1.756e-02,1.633e-02,1.183e-32,1.232e-03
2400,731.76,1.847e-02,1.690e-02,1.701e-32,1.569e-03
2500,760.57,1.602e-02,1.401e-02,1.076e-32,2.016e-03
2600,788.43,1.315e-02,1.112e-02,7.889e-33,2.032e-03
2700,816.31,1.329e-02,1.084e-02,1.372e-32,2.444e-03
2800,844.26,1.161e-02,9.294e-03,1.356e-32,2.317e-03
2900,872.25,8.480e-03,6.730e-03,1.389e-32,1.750e-03
3000,900.10,4.596e-03,3.637e-03,1.381e-32,9.588e-04
3100,928.18,2.622e-03,1.871e-03,2.021e-32,7.504e-04
3200,956.16,1.206e-03,6.709e-04,2.588e-32,5.351e-04
3300,984.31,5.777e-04,2.115e-04,2.210e-32,3.661e-04
3400,1012.75,4.006e-04,1.179e-04,3.246e-32,2.828e-04
3500,1041.14,3.224e-04,7.818e-05,2.498e-32,2.442e-04
3600,1069.73,2.558e-04,5.522e-05,2.745e-32,2.006e-04
3700,1097.92,2.326e-04,4.731e-05,4.462e-32,1.853e-04
3800,1126.00,1.754e-04,3.264e-05,3.583e-32,1.428e-04
3900,1154.03,1.480e-04,2.826e-05,2.712e-32,1.198e-04
4000,1182.01,1.328e-04,2.476e-05,2.383e-32,1.080e-04
