epoch,elapsed (s),Loss,IC,BC,F
0,0.02,9.056e+00,3.214e+00,5.827e+00,1.437e-02
1000,4.18,5.305e-02,3.670e-02,1.315e-02,3.200e-03
2000,8.34,4.777e-02,3.059e-02,1.241e-02,4.772e-03
3000,12.51,4.380e-02,2.590e-02,1.176e-02,6.140e-03
4000,16.68,2.990e-02,1.764e-02,8.137e-03,4.128e-03
5000,20.83,9.734e-03,5.724e-03,2.538e-03,1.471e-03
6000,24.98,8.694e-03,5.461e-03,2.052e-03,1.181e-03
7000,29.13,7.533e-03,4.537e-03,1.770e-03,1.226e-03
8000,33.28,5.843e-03,3.179e-03,1.254e-03,1.409e-03
9000,37.43,4.134e-03,2.005e-03,6.161e-04,1.514e-03
10000,41.81,1.352e-03,7.644e-04,1.193e-04,4.684e-04
11000,45.99,3.346e-04,1.616e-04,2.670e-05,1.463e-04
12000,50.17,1.103e-04,3.742e-05,1.164e-05,6.127e-05
13000,54.42,6.025e-05,1.515e-05,6.769e-06,3.833e-05
14000,58.60,5.474e-05,8.561e-06,3.965e-06,4.221e-05
15000,62.75,2.835e-05,4.662e-06,2.447e-06,2.124e-05
16000,66.92,2.556e-05,2.951e-06,1.538e-06,2.107e-05
17000,71.08,1.684e-05,2.135e-06,9.538e-07,1.375e-05
18000,75.21,1.048e-05,1.533e-06,5.995e-07,8.344e-06
19000,79.41,8.181e-06,1.220e-06,4.623e-07,6.499e-06
20000,83.60,2.205e-05,1.143e-06,7.615e-07,2.015e-05
