epoch,elapsed (s),Loss,IC,BC,F
0,0.05,9.056e+00,3.214e+00,5.827e+00,1.435e-02
1000,2.54,5.291e-02,3.671e-02,1.315e-02,3.055e-03
2000,5.05,4.760e-02,3.048e-02,1.244e-02,4.675e-03
3000,7.54,4.404e-02,2.572e-02,1.185e-02,6.475e-03
4000,10.04,2.992e-02,1.835e-02,8.419e-03,3.149e-03
5000,12.55,9.884e-03,5.765e-03,2.578e-03,1.541e-03
6000,15.06,9.195e-03,5.586e-03,2.179e-03,1.431e-03
7000,17.72,8.061e-03,5.229e-03,1.917e-03,9.153e-04
8000,20.38,7.233e-03,4.172e-03,1.685e-03,1.376e-03
9000,22.91,5.653e-03,3.093e-03,1.230e-03,1.330e-03
10000,25.41,3.830e-03,2.059e-03,7.607e-04,1.011e-03
11000,27.90,1.986e-03,1.230e-03,2.370e-04,5.189e-04
12000,30.40,1.088e-03,6.054e-04,7.469e-05,4.075e-04
13000,32.90,4.292e-04,2.328e-04,3.822e-05,1.581e-04
14000,35.39,5.247e-04,9.554e-05,3.107e-05,3.981e-04
15000,37.87,3.205e-04,4.865e-05,2.344e-05,2.484e-04
16000,40.35,2.095e-04,2.848e-05,1.874e-05,1.622e-04
17000,42.83,9.238e-05,1.857e-05,1.332e-05,6.049e-05
18000,45.31,1.266e-04,1.437e-05,1.107e-05,1.012e-04
19000,47.80,1.108e-04,1.076e-05,9.959e-06,9.003e-05
20000,50.35,4.866e-05,7.603e-06,5.931e-06,3.513e-05
